x-axis,1,2
second,Volt,Volt
+112.5000E-06,+210.9738673E-03,+108.2291451E-03
+113.0000E-06,+210.9738673E-03,+107.9477380E-03
+113.5000E-06,+210.9738673E-03,+107.7366828E-03
+114.0000E-06,+210.9738673E-03,+107.5256275E-03
+114.5000E-06,+210.9738673E-03,+107.2442204E-03
+115.0000E-06,+210.9738673E-03,+106.9628134E-03
+115.5000E-06,+210.9738673E-03,+106.7517581E-03
+116.0000E-06,+210.9738673E-03,+106.4703511E-03
+116.5000E-06,+210.9738673E-03,+106.1889441E-03
+117.0000E-06,+210.9738673E-03,+105.9075370E-03
+117.5000E-06,+210.9738673E-03,+105.6964818E-03
+118.0000E-06,+210.9738673E-03,+105.4150747E-03
+118.5000E-06,+210.9738673E-03,+105.1336677E-03
+119.0000E-06,+210.9738673E-03,+104.8522607E-03
+119.5000E-06,+210.9738673E-03,+104.5708536E-03
+120.0000E-06,+210.9738673E-03,+104.3597984E-03
+120.5000E-06,+210.9738673E-03,+104.0080396E-03
+121.0000E-06,+210.9738673E-03,+103.7266325E-03
+121.5000E-06,+210.9738673E-03,+103.5155773E-03
+122.0000E-06,+210.9738673E-03,+103.2341702E-03
+122.5000E-06,+210.9738673E-03,+102.9527632E-03
+123.0000E-06,+210.9738673E-03,+102.7417079E-03
+123.5000E-06,+210.9738673E-03,+102.4603009E-03
+124.0000E-06,+210.9738673E-03,+102.2492456E-03
+124.5000E-06,+210.9738673E-03,+101.8974868E-03
+125.0000E-06,+210.9738673E-03,+101.6864316E-03
+125.5000E-06,+210.9738673E-03,+101.4753763E-03
+126.0000E-06,+210.9738673E-03,+101.1939693E-03
+126.5000E-06,+210.9738673E-03,+100.9829140E-03
+127.0000E-06,+210.9738673E-03,+100.7015069E-03
+127.5000E-06,+211.2251236E-03,+100.4904517E-03
+128.0000E-06,+210.9738673E-03,+100.2793964E-03
+128.5000E-06,+211.2251236E-03,+99.9276376E-03
+129.0000E-06,+211.2251236E-03,+99.7165823E-03
+129.5000E-06,+211.2251236E-03,+99.4351753E-03
+130.0000E-06,+211.2251236E-03,+99.1537683E-03
+130.5000E-06,+211.2251236E-03,+98.9427130E-03
+131.0000E-06,+211.2251236E-03,+98.6613060E-03
+131.5000E-06,+211.2251236E-03,+98.4502507E-03
+132.0000E-06,+211.2251236E-03,+98.1688437E-03
+132.5000E-06,+211.2251236E-03,+97.8874366E-03
+133.0000E-06,+211.2251236E-03,+97.6060296E-03
+133.5000E-06,+211.2251236E-03,+97.3949743E-03
+134.0000E-06,+211.2251236E-03,+97.1839190E-03
+134.5000E-06,+211.2251236E-03,+96.9728638E-03
+135.0000E-06,+211.2251236E-03,+96.6914567E-03
+135.5000E-06,+211.2251236E-03,+96.4804015E-03
+136.0000E-06,+211.2251236E-03,+96.1989944E-03
+136.5000E-06,+211.2251236E-03,+95.9175874E-03
+137.0000E-06,+211.2251236E-03,+95.7065321E-03
+137.5000E-06,+211.2251236E-03,+95.4954769E-03
+138.0000E-06,+211.2251236E-03,+95.2140698E-03
+138.5000E-06,+211.2251236E-03,+95.0030145E-03
+139.0000E-06,+211.2251236E-03,+94.7919593E-03
+139.5000E-06,+211.2251236E-03,+94.5105522E-03
+140.0000E-06,+211.2251236E-03,+94.2291452E-03
+140.5000E-06,+211.2251236E-03,+94.0180899E-03
+141.0000E-06,+211.2251236E-03,+93.8070347E-03
+141.5000E-06,+211.2251236E-03,+93.5959794E-03
+142.0000E-06,+211.2251236E-03,+93.3145724E-03
+142.5000E-06,+211.2251236E-03,+93.1035171E-03
+143.0000E-06,+211.2251236E-03,+92.8924618E-03
+143.5000E-06,+211.2251236E-03,+92.6814065E-03
+144.0000E-06,+211.2251236E-03,+92.3999995E-03
+144.5000E-06,+211.2251236E-03,+92.2592960E-03
+145.0000E-06,+211.2251236E-03,+92.0482407E-03
+145.5000E-06,+211.2251236E-03,+91.8371854E-03
+146.0000E-06,+211.2251236E-03,+91.5557784E-03
+146.5000E-06,+211.2251236E-03,+91.4150749E-03
+147.0000E-06,+211.2251236E-03,+91.2040196E-03
+147.5000E-06,+211.2251236E-03,+90.9929643E-03
+148.0000E-06,+211.2251236E-03,+90.7115573E-03
+148.5000E-06,+211.2251236E-03,+90.5005020E-03
+149.0000E-06,+211.2251236E-03,+90.2894468E-03
+149.5000E-06,+211.2251236E-03,+90.0783915E-03
+150.0000E-06,+211.2251236E-03,+89.7969845E-03
+150.5000E-06,+211.2251236E-03,+89.5859292E-03
+151.0000E-06,+211.2251236E-03,+89.3748739E-03
+151.5000E-06,+211.2251236E-03,+89.1638186E-03
+152.0000E-06,+211.2251236E-03,+88.8824116E-03
+152.5000E-06,+211.2251236E-03,+88.6713563E-03
+153.0000E-06,+211.2251236E-03,+88.4603010E-03
+153.5000E-06,+211.2251236E-03,+88.2492458E-03
+154.0000E-06,+211.2251236E-03,+88.0381905E-03
+154.5000E-06,+211.2251236E-03,+87.8271352E-03
+155.0000E-06,+211.2251236E-03,+87.6160800E-03
+155.5000E-06,+211.2251236E-03,+87.4050247E-03
+156.0000E-06,+211.2251236E-03,+87.1236176E-03
+156.5000E-06,+211.2251236E-03,+86.9125624E-03
+157.0000E-06,+211.2251236E-03,+86.7718589E-03
+157.5000E-06,+211.4763799E-03,+86.5608036E-03
+158.0000E-06,+211.2251236E-03,+86.3497483E-03
+158.5000E-06,+211.2251236E-03,+86.1386930E-03
+159.0000E-06,+211.4763799E-03,+85.9276378E-03
+159.5000E-06,+211.4763799E-03,+85.7165825E-03
+160.0000E-06,+211.4763799E-03,+85.5055272E-03
+160.5000E-06,+211.4763799E-03,+85.2944719E-03
+161.0000E-06,+211.4763799E-03,+85.0834167E-03
+161.5000E-06,+211.4763799E-03,+84.8723614E-03
+162.0000E-06,+211.4763799E-03,+84.6613061E-03
+162.5000E-06,+211.4763799E-03,+84.4502508E-03
+163.0000E-06,+211.4763799E-03,+84.2391956E-03
+163.5000E-06,+211.4763799E-03,+84.0281403E-03
+164.0000E-06,+211.4763799E-03,+83.7467333E-03
+164.5000E-06,+211.4763799E-03,+83.5356780E-03
+165.0000E-06,+211.4763799E-03,+83.3949745E-03
+165.5000E-06,+211.4763799E-03,+83.1839192E-03
+166.0000E-06,+211.4763799E-03,+82.9728639E-03
+166.5000E-06,+211.4763799E-03,+82.7618086E-03
+167.0000E-06,+211.4763799E-03,+82.5507534E-03
+167.5000E-06,+211.4763799E-03,+82.4100499E-03
+168.0000E-06,+211.4763799E-03,+82.1286428E-03
