second,Volt1,Volt2
+57.1000E-06,+183.4860533E-03,+127.2300322E-03
+57.3300E-06,+183.4860533E-03,+128.5868161E-03
+57.5600E-06,+183.3905759E-03,+130.3958613E-03
+57.7900E-06,+183.3905759E-03,+132.2049065E-03
+58.0200E-06,+183.3905759E-03,+134.1647055E-03
+58.2500E-06,+183.2950985E-03,+135.9737507E-03
+58.4800E-06,+183.2950985E-03,+138.3858110E-03
+58.7100E-06,+183.2950985E-03,+140.6471175E-03
+58.9400E-06,+183.1996212E-03,+142.9084240E-03
+59.1700E-06,+183.1996212E-03,+145.3204843E-03
+59.4000E-06,+183.1996212E-03,+147.8832983E-03
+59.6300E-06,+183.1996212E-03,+150.4461124E-03
+59.8600E-06,+183.1996212E-03,+153.0089264E-03
+60.0900E-06,+183.1041438E-03,+155.7224942E-03
+60.3200E-06,+183.1041438E-03,+158.5868158E-03
+60.5500E-06,+183.1041438E-03,+161.3003836E-03
+60.7800E-06,+183.1041438E-03,+163.8631977E-03
+61.0100E-06,+183.1041438E-03,+166.5767655E-03
+61.2400E-06,+183.1041438E-03,+169.4410871E-03
+61.4700E-06,+183.1041438E-03,+172.3054086E-03
+61.7000E-06,+183.0086664E-03,+174.8682227E-03
+61.9300E-06,+183.0086664E-03,+177.5817905E-03
+62.1600E-06,+183.0086664E-03,+180.4461121E-03
+62.3900E-06,+183.0086664E-03,+183.1596799E-03
+62.6200E-06,+183.0086664E-03,+185.8732477E-03
+62.8500E-06,+183.1041438E-03,+188.5868155E-03
+63.0800E-06,+183.1041438E-03,+191.4511371E-03
+63.3100E-06,+183.1041438E-03,+194.1647049E-03
+63.5400E-06,+183.1041438E-03,+196.5767652E-03
+63.7700E-06,+183.1041438E-03,+198.9888254E-03
+64.0000E-06,+183.1996212E-03,+201.5516395E-03
+64.2300E-06,+183.1996212E-03,+203.9636998E-03
+64.4600E-06,+183.1996212E-03,+206.3757600E-03
+64.6900E-06,+183.1996212E-03,+208.3355590E-03
+64.9200E-06,+183.2950985E-03,+210.2953580E-03
+65.1500E-06,+183.2950985E-03,+212.2551569E-03
+65.3800E-06,+183.2950985E-03,+214.3657097E-03
+65.6100E-06,+183.3905759E-03,+216.1747549E-03
+65.8400E-06,+183.3905759E-03,+217.8330463E-03
+66.0700E-06,+183.3905759E-03,+219.3405840E-03
+66.3000E-06,+183.4860533E-03,+220.8481217E-03
+66.5300E-06,+183.4860533E-03,+222.0541518E-03
+66.7600E-06,+183.5815307E-03,+223.4109357E-03
+66.9900E-06,+183.5815307E-03,+224.3154583E-03
+67.2200E-06,+183.5815307E-03,+225.3707347E-03
+67.4500E-06,+183.6770081E-03,+226.4260111E-03
+67.6800E-06,+183.6770081E-03,+227.0290261E-03
+67.9100E-06,+183.6770081E-03,+227.6320412E-03
+68.1400E-06,+183.7724855E-03,+228.2350563E-03
+68.3700E-06,+183.7724855E-03,+228.6873176E-03
+68.6000E-06,+183.7724855E-03,+228.8380713E-03
+68.8300E-06,+183.7724855E-03,+228.9888251E-03
+69.0600E-06,+183.8679629E-03,+228.9888251E-03
+69.2900E-06,+183.8679629E-03,+228.8380713E-03
+69.5200E-06,+183.8679629E-03,+228.3858100E-03
+69.7500E-06,+183.8679629E-03,+228.0843025E-03
+69.9800E-06,+183.9634402E-03,+227.4812874E-03
+70.2100E-06,+183.9634402E-03,+226.7275186E-03
+70.4400E-06,+183.9634402E-03,+226.1245035E-03
+70.6700E-06,+183.9634402E-03,+225.2199809E-03
+70.9000E-06,+183.9634402E-03,+224.1647046E-03
+71.1300E-06,+184.0589176E-03,+223.1094282E-03
+71.3600E-06,+184.0589176E-03,+221.9033981E-03
+71.5900E-06,+184.0589176E-03,+220.8481217E-03
+71.8200E-06,+184.0589176E-03,+219.3405840E-03
+72.0500E-06,+184.0589176E-03,+217.9838001E-03
+72.2800E-06,+184.0589176E-03,+216.4762624E-03
+72.5100E-06,+184.0589176E-03,+214.8179710E-03
+72.7400E-06,+184.1543950E-03,+213.0089258E-03
+72.9700E-06,+184.1543950E-03,+211.3506343E-03
+73.2000E-06,+184.1543950E-03,+209.5415891E-03
+73.4300E-06,+184.1543950E-03,+207.8832977E-03
+73.6600E-06,+184.1543950E-03,+206.0742525E-03
+73.8900E-06,+184.1543950E-03,+204.1144535E-03
+74.1200E-06,+184.1543950E-03,+202.0039008E-03
+74.3500E-06,+184.1543950E-03,+199.8933480E-03
+74.5800E-06,+184.1543950E-03,+197.7827953E-03
+74.8100E-06,+184.1543950E-03,+195.6722426E-03
+75.0400E-06,+184.1543950E-03,+193.7124436E-03
+75.2700E-06,+184.1543950E-03,+191.6018908E-03
+75.5000E-06,+184.1543950E-03,+189.3405843E-03
+75.7300E-06,+184.1543950E-03,+187.2300316E-03
+75.9600E-06,+184.1543950E-03,+185.1194788E-03
+76.1900E-06,+184.1543950E-03,+183.0089261E-03
+76.4200E-06,+184.1543950E-03,+180.8983734E-03
+76.6500E-06,+184.1543950E-03,+178.7878206E-03
+76.8800E-06,+184.1543950E-03,+176.6772679E-03
+77.1100E-06,+184.1543950E-03,+175.0189764E-03
+77.3400E-06,+184.1543950E-03,+173.2099312E-03
+77.5700E-06,+184.2498724E-03,+171.2501323E-03
+77.8000E-06,+184.1543950E-03,+169.2903333E-03
+78.0300E-06,+184.1543950E-03,+167.4812881E-03
+78.2600E-06,+184.1543950E-03,+165.8229966E-03
+78.4900E-06,+184.1543950E-03,+164.1647052E-03
+78.7200E-06,+184.1543950E-03,+162.5064138E-03
+78.9500E-06,+184.1543950E-03,+161.1496299E-03
+79.1800E-06,+184.1543950E-03,+159.4913384E-03
+79.4100E-06,+184.1543950E-03,+158.1345545E-03
+79.6400E-06,+184.0589176E-03,+156.7777706E-03
+79.8700E-06,+184.0589176E-03,+155.4209867E-03
+80.1000E-06,+184.0589176E-03,+154.3657103E-03
+80.3300E-06,+184.0589176E-03,+153.0089264E-03
+80.5600E-06,+184.0589176E-03,+152.1044038E-03
+80.7900E-06,+184.0589176E-03,+151.3506350E-03
+81.0200E-06,+184.0589176E-03,+150.2953586E-03
+81.2500E-06,+183.9634402E-03,+149.5415898E-03
+81.4800E-06,+183.9634402E-03,+148.9385747E-03
+81.7100E-06,+183.9634402E-03,+148.3355596E-03
+81.9400E-06,+183.9634402E-03,+147.7325446E-03
+82.1700E-06,+183.9634402E-03,+147.4310370E-03
+82.4000E-06,+183.8679629E-03,+147.1295295E-03
+82.6300E-06,+183.8679629E-03,+147.1295295E-03
+82.8600E-06,+183.8679629E-03,+146.9787757E-03
+83.0900E-06,+183.8679629E-03,+146.9787757E-03
+83.3200E-06,+183.8679629E-03,+147.1295295E-03
+83.5500E-06,+183.8679629E-03,+147.2802833E-03
+83.7800E-06,+183.7724855E-03,+147.5817908E-03
+84.0100E-06,+183.7724855E-03,+148.0340521E-03
+84.2400E-06,+183.7724855E-03,+148.6370672E-03
+84.4700E-06,+183.7724855E-03,+149.0893285E-03
+84.7000E-06,+183.7724855E-03,+149.6923435E-03
+84.9300E-06,+183.7724855E-03,+150.5968662E-03
+85.1600E-06,+183.6770081E-03,+151.5013888E-03
+85.3900E-06,+183.6770081E-03,+152.2551576E-03
+85.6200E-06,+183.6770081E-03,+153.1596802E-03
+85.8500E-06,+183.6770081E-03,+154.3657103E-03
+86.0800E-06,+183.6770081E-03,+155.2702329E-03
+86.3100E-06,+183.6770081E-03,+156.4762631E-03
+86.5400E-06,+183.5815307E-03,+157.5315394E-03
+86.7700E-06,+183.5815307E-03,+158.8883233E-03
+87.0000E-06,+183.5815307E-03,+160.2451073E-03
+87.2300E-06,+183.5815307E-03,+161.6018912E-03
+87.4600E-06,+183.5815307E-03,+163.1094288E-03
+87.6900E-06,+183.5815307E-03,+164.3154590E-03
+87.9200E-06,+183.5815307E-03,+165.8229966E-03
+88.1500E-06,+183.5815307E-03,+167.0290268E-03
+88.3800E-06,+183.5815307E-03,+168.6873182E-03
+88.6100E-06,+183.5815307E-03,+170.3456097E-03
+88.8400E-06,+183.5815307E-03,+172.0039011E-03
+89.0700E-06,+183.4860533E-03,+173.5114388E-03
+89.3000E-06,+183.4860533E-03,+174.8682227E-03
+89.5300E-06,+183.3905759E-03,+176.2250066E-03
+89.7600E-06,+183.3905759E-03,+178.0340518E-03
+89.9900E-06,+183.3905759E-03,+179.3908357E-03
+90.2200E-06,+183.4860533E-03,+181.0491271E-03
+90.4500E-06,+183.4860533E-03,+182.7074186E-03
+90.6800E-06,+183.4860533E-03,+184.2149562E-03
+90.9100E-06,+183.4860533E-03,+185.7224939E-03
+91.1400E-06,+183.4860533E-03,+187.3807854E-03
+91.3700E-06,+183.4860533E-03,+188.5868155E-03
+91.6000E-06,+183.4860533E-03,+190.3958607E-03
+91.8300E-06,+183.4860533E-03,+191.7526446E-03
+92.0600E-06,+183.4860533E-03,+193.1094285E-03
+92.2900E-06,+183.4860533E-03,+194.4662124E-03
+92.5200E-06,+183.5815307E-03,+195.6722426E-03
+92.7500E-06,+183.5815307E-03,+197.0290265E-03
+92.9800E-06,+183.5815307E-03,+197.9335491E-03
+93.2100E-06,+183.5815307E-03,+199.2903330E-03
+93.4400E-06,+183.5815307E-03,+200.3456093E-03
+93.6700E-06,+183.6770081E-03,+201.2501319E-03
+93.9000E-06,+183.6770081E-03,+202.3054083E-03
