second,Volt1,Volt2
-701.00E-06,-678.39E-06,-499.62E-06
-664.00E-06,-678.39E-06,-499.62E-06
-627.00E-06,-678.39E-06,-499.62E-06
-590.00E-06,-678.39E-06,-499.62E-06
-553.00E-06,-678.39E-06,-499.62E-06
-516.00E-06,-678.39E-06,-499.62E-06
-479.00E-06,-678.39E-06,-499.62E-06
-442.00E-06,-678.39E-06,-499.62E-06
-405.00E-06,-678.39E-06,-499.62E-06
-368.00E-06,-678.39E-06,-499.62E-06
-331.00E-06,-678.39E-06,-499.62E-06
-294.00E-06,-678.39E-06,-499.62E-06
-257.00E-06,-678.39E-06,-499.62E-06
-220.00E-06,-678.39E-06,-499.62E-06
-183.00E-06,-678.39E-06,-499.62E-06
-146.00E-06,-678.39E-06,-499.62E-06
-109.00E-06,-678.39E-06,-499.62E-06
-72.00E-06,-678.39E-06,-499.62E-06
-35.00E-06,-678.39E-06,-499.62E-06
+2.00E-06,+191.90955E-03,-258.41E-06
+39.00E-06,+186.33166E-03,+1.10842E-03
+76.00E-06,+184.89950E-03,+2.71646E-03
+113.00E-06,+184.44724E-03,+4.56571E-03
+150.00E-06,+184.44724E-03,+6.25415E-03
+187.00E-06,+184.59799E-03,+8.02299E-03
+224.00E-06,+184.67337E-03,+9.71144E-03
+261.00E-06,+184.82412E-03,+11.48028E-03
+298.00E-06,+184.97488E-03,+13.24912E-03
+335.00E-06,+185.05025E-03,+14.93757E-03
+372.00E-06,+185.20101E-03,+16.46520E-03
+409.00E-06,+185.27638E-03,+18.15365E-03
+446.00E-06,+185.35176E-03,+19.68129E-03
+483.00E-06,+185.50252E-03,+21.20892E-03
+520.00E-06,+185.57789E-03,+22.73656E-03
+557.00E-06,+185.72865E-03,+24.34460E-03
+594.00E-06,+185.87940E-03,+25.79184E-03
+631.00E-06,+185.95478E-03,+27.31948E-03
+668.00E-06,+186.03015E-03,+28.84711E-03
+705.00E-06,+186.18091E-03,+30.37475E-03
+742.00E-06,+186.25628E-03,+31.74159E-03
+779.00E-06,+186.33166E-03,+33.18882E-03
+816.00E-06,+186.40704E-03,+34.63606E-03
+853.00E-06,+186.48241E-03,+36.16370E-03
+890.00E-06,+186.55779E-03,+37.45013E-03
+927.00E-06,+186.63317E-03,+38.89737E-03
+964.00E-06,+186.70855E-03,+40.18380E-03
+1.00100E-03,+186.85930E-03,+41.55063E-03
+1.03800E-03,+186.93468E-03,+42.91747E-03
+1.07500E-03,+187.08543E-03,+44.36470E-03
+1.11200E-03,+187.16081E-03,+45.65113E-03
+1.14900E-03,+187.23618E-03,+46.85716E-03
+1.18600E-03,+187.31156E-03,+48.14360E-03
+1.22300E-03,+187.38694E-03,+49.43003E-03
+1.26000E-03,+187.53769E-03,+50.79686E-03
+1.29700E-03,+187.61307E-03,+52.08329E-03
+1.33400E-03,+187.68844E-03,+53.28932E-03
+1.37100E-03,+187.76382E-03,+54.41495E-03
+1.40800E-03,+187.83920E-03,+55.62098E-03
+1.44500E-03,+187.98995E-03,+56.90742E-03
+1.48200E-03,+188.06533E-03,+58.11345E-03
+1.51900E-03,+188.14071E-03,+59.31948E-03
+1.55600E-03,+188.29146E-03,+60.44510E-03
+1.59300E-03,+188.36684E-03,+61.57073E-03
+1.63000E-03,+188.44221E-03,+62.69636E-03
+1.66700E-03,+188.59297E-03,+63.82199E-03
+1.70400E-03,+188.59297E-03,+64.94762E-03
+1.74100E-03,+188.66834E-03,+66.07324E-03
+1.77800E-03,+188.74372E-03,+67.03807E-03
+1.81500E-03,+188.81910E-03,+68.32450E-03
+1.85200E-03,+188.89447E-03,+69.36973E-03
+1.88900E-03,+188.96985E-03,+70.49535E-03
+1.92600E-03,+189.04523E-03,+71.46018E-03
+1.96300E-03,+189.12061E-03,+72.58581E-03
+2.00000E-03,+189.19598E-03,+73.55063E-03
+2.03700E-03,+189.27136E-03,+74.59586E-03
+2.07400E-03,+189.34674E-03,+75.64108E-03
+2.11100E-03,+189.42211E-03,+76.68631E-03
+2.14800E-03,+189.57287E-03,+77.73154E-03
+2.18500E-03,+189.64824E-03,+78.61596E-03
+2.22200E-03,+189.72362E-03,+79.58078E-03
+2.25900E-03,+189.79900E-03,+80.62601E-03
+2.29600E-03,+189.87437E-03,+81.59083E-03
+2.33300E-03,+189.87437E-03,+82.39485E-03
+2.37000E-03,+189.94975E-03,+83.27927E-03
+2.40700E-03,+190.02513E-03,+84.32450E-03
+2.44400E-03,+190.10051E-03,+85.20892E-03
+2.48100E-03,+190.10051E-03,+86.09334E-03
+2.51800E-03,+190.17588E-03,+87.05817E-03
+2.55500E-03,+190.17588E-03,+87.86219E-03
+2.59200E-03,+190.25126E-03,+88.58581E-03
+2.62900E-03,+190.32664E-03,+89.55063E-03
+2.66600E-03,+190.32664E-03,+90.43505E-03
+2.70300E-03,+190.40201E-03,+91.15867E-03
+2.74000E-03,+190.55277E-03,+92.12350E-03
+2.77700E-03,+190.55277E-03,+93.00792E-03
+2.81400E-03,+190.62814E-03,+93.81194E-03
+2.85100E-03,+190.70352E-03,+94.61596E-03
+2.88800E-03,+190.77890E-03,+95.50038E-03
+2.92500E-03,+190.85427E-03,+96.38480E-03
+2.96200E-03,+190.92965E-03,+97.26922E-03
+2.99900E-03,+191.00503E-03,+98.07324E-03
+3.03600E-03,+191.08040E-03,+98.71646E-03
+3.07300E-03,+191.08040E-03,+99.60088E-03
+3.11000E-03,+191.15578E-03,+100.24410E-03
+3.14700E-03,+191.23116E-03,+101.12852E-03
+3.18400E-03,+191.30654E-03,+101.93254E-03
+3.22100E-03,+191.30654E-03,+102.65616E-03
+3.25800E-03,+191.38191E-03,+103.54058E-03
+3.29500E-03,+191.38191E-03,+104.26420E-03
+3.33200E-03,+191.45729E-03,+104.98782E-03
+3.36900E-03,+191.53267E-03,+105.63103E-03
+3.40600E-03,+191.53267E-03,+106.27425E-03
+3.44300E-03,+191.60804E-03,+106.99787E-03
+3.48000E-03,+191.68342E-03,+107.72149E-03
+3.51700E-03,+191.75880E-03,+108.52551E-03
+3.55400E-03,+191.83417E-03,+109.16872E-03
+3.59100E-03,+191.83417E-03,+109.97274E-03
+3.62800E-03,+191.90955E-03,+110.61596E-03
+3.66500E-03,+191.98493E-03,+111.33958E-03
+3.70200E-03,+192.06030E-03,+111.98279E-03
+3.73900E-03,+192.06030E-03,+112.70641E-03
+3.77600E-03,+192.13568E-03,+113.34963E-03
+3.81300E-03,+192.21106E-03,+113.99284E-03
+3.85000E-03,+192.21106E-03,+114.63606E-03
+3.88700E-03,+192.28643E-03,+115.27927E-03
+3.92400E-03,+192.36181E-03,+116.00289E-03
+3.96100E-03,+192.36181E-03,+116.64611E-03
+3.99800E-03,+192.36181E-03,+117.28932E-03
+4.03500E-03,+192.43719E-03,+117.93254E-03
+4.07200E-03,+192.51257E-03,+118.65616E-03
+4.10900E-03,+192.51257E-03,+119.21897E-03
+4.14600E-03,+192.58794E-03,+119.86219E-03
+4.18300E-03,+192.58794E-03,+120.50540E-03
+4.22000E-03,+192.58794E-03,+121.14862E-03
+4.25700E-03,+192.66332E-03,+121.79184E-03
+4.29400E-03,+192.73870E-03,+122.19385E-03
+4.33100E-03,+192.73870E-03,+122.91746E-03
+4.36800E-03,+192.81407E-03,+123.31947E-03
+4.40500E-03,+192.88945E-03,+124.04309E-03
+4.44200E-03,+192.88945E-03,+124.60591E-03
+4.47900E-03,+192.96483E-03,+125.24912E-03
+4.51600E-03,+193.04020E-03,+125.73154E-03
+4.55300E-03,+193.04020E-03,+126.37475E-03
+4.59000E-03,+193.11558E-03,+126.85716E-03
+4.62700E-03,+193.11558E-03,+127.41998E-03
+4.66400E-03,+193.19096E-03,+127.98279E-03
+4.70100E-03,+193.19096E-03,+128.46520E-03
+4.73800E-03,+193.26633E-03,+129.10842E-03
+4.77500E-03,+193.26633E-03,+129.59083E-03
+4.81200E-03,+193.34171E-03,+130.15365E-03
+4.84900E-03,+193.34171E-03,+130.71646E-03
+4.88600E-03,+193.41709E-03,+131.19887E-03
+4.92300E-03,+193.41709E-03,+131.84209E-03
+4.96000E-03,+193.49246E-03,+132.16370E-03
+4.99700E-03,+193.49246E-03,+132.80691E-03
+5.03400E-03,+193.49246E-03,+133.28932E-03
+5.07100E-03,+193.56784E-03,+133.61093E-03
+5.10800E-03,+193.56784E-03,+134.25415E-03
+5.14500E-03,+193.64322E-03,+134.73656E-03
+5.18200E-03,+193.64322E-03,+135.21897E-03
+5.21900E-03,+193.64322E-03,+135.78179E-03
+5.25600E-03,+193.71860E-03,+136.18380E-03
+5.29300E-03,+193.71860E-03,+136.82701E-03
+5.33000E-03,+193.71860E-03,+137.22902E-03
+5.36700E-03,+193.79397E-03,+137.63103E-03
+5.40400E-03,+193.79397E-03,+138.19385E-03
+5.44100E-03,+193.86935E-03,+138.59586E-03
+5.47800E-03,+193.86935E-03,+138.99787E-03
+5.51500E-03,+193.86935E-03,+139.56068E-03
+5.55200E-03,+193.94473E-03,+139.88229E-03
+5.58900E-03,+193.94473E-03,+140.36470E-03
+5.62600E-03,+194.02010E-03,+140.92751E-03
+5.66300E-03,+194.02010E-03,+141.24912E-03
+5.70000E-03,+194.09548E-03,+141.73154E-03
+5.73700E-03,+194.09548E-03,+142.21395E-03
+5.77400E-03,+194.17086E-03,+142.45515E-03
+5.81100E-03,+194.17086E-03,+143.01797E-03
+5.84800E-03,+194.24623E-03,+143.41998E-03
+5.88500E-03,+194.24623E-03,+143.74159E-03
+5.92200E-03,+194.32161E-03,+144.22400E-03
+5.95900E-03,+194.32161E-03,+144.70641E-03
+5.99600E-03,+194.32161E-03,+145.02802E-03
+6.03300E-03,+194.39699E-03,+145.51043E-03
+6.07000E-03,+194.47236E-03,+145.99284E-03
+6.10700E-03,+194.47236E-03,+146.39485E-03
+6.14400E-03,+194.54774E-03,+146.71646E-03
+6.18100E-03,+194.54774E-03,+147.19887E-03
+6.21800E-03,+194.54774E-03,+147.52048E-03
+6.25500E-03,+194.62312E-03,+147.76169E-03
+6.29200E-03,+194.62312E-03,+148.32450E-03
+6.32900E-03,+194.62312E-03,+148.64611E-03
+6.36600E-03,+194.69849E-03,+148.88731E-03
+6.40300E-03,+194.69849E-03,+149.28932E-03
+6.44000E-03,+194.69849E-03,+149.69133E-03
+6.47700E-03,+194.77387E-03,+150.01294E-03
+6.51400E-03,+194.77387E-03,+150.33455E-03
+6.55100E-03,+194.77387E-03,+150.73656E-03
+6.58800E-03,+194.84925E-03,+151.21897E-03
+6.62500E-03,+194.84925E-03,+151.54058E-03
+6.66200E-03,+194.84925E-03,+151.86219E-03
+6.69900E-03,+194.92463E-03,+152.34460E-03
+6.73600E-03,+194.92463E-03,+152.58581E-03
+6.77300E-03,+194.92463E-03,+152.82701E-03
+6.81000E-03,+195.00000E-03,+153.22902E-03
+6.84700E-03,+195.00000E-03,+153.63103E-03
+6.88400E-03,+195.00000E-03,+153.95264E-03
+6.92100E-03,+195.07538E-03,+154.27425E-03
+6.95800E-03,+195.07538E-03,+154.59586E-03
+6.99500E-03,+195.07538E-03,+154.99787E-03
+7.03200E-03,+195.15076E-03,+155.23907E-03
+7.06900E-03,+195.15076E-03,+155.56068E-03
+7.10600E-03,+195.15076E-03,+155.96269E-03
+7.14300E-03,+195.22613E-03,+156.28430E-03
+7.18000E-03,+195.22613E-03,+156.52550E-03
+7.21700E-03,+195.22613E-03,+156.84711E-03
+7.25400E-03,+195.30151E-03,+157.24912E-03
+7.29100E-03,+195.30151E-03,+157.57073E-03
+7.32800E-03,+195.30151E-03,+157.73153E-03
+7.36500E-03,+195.37689E-03,+158.05314E-03
+7.40200E-03,+195.37689E-03,+158.37475E-03
+7.43900E-03,+195.37689E-03,+158.69636E-03
+7.47600E-03,+195.45226E-03,+159.01797E-03
+7.51300E-03,+195.45226E-03,+159.25917E-03
+7.55000E-03,+195.45226E-03,+159.58078E-03
+7.58700E-03,+195.52764E-03,+159.98279E-03
+7.62400E-03,+195.52764E-03,+160.22400E-03
+7.66100E-03,+195.52764E-03,+160.46520E-03
+7.69800E-03,+195.60302E-03,+160.78681E-03
+7.73500E-03,+195.60302E-03,+161.02802E-03
+7.77200E-03,+195.60302E-03,+161.43003E-03
+7.80900E-03,+195.67839E-03,+161.67123E-03
+7.84600E-03,+195.67839E-03,+161.83204E-03
+7.88300E-03,+195.67839E-03,+162.15365E-03
+7.92000E-03,+195.75377E-03,+162.47525E-03
+7.95700E-03,+195.75377E-03,+162.79686E-03
+7.99400E-03,+195.75377E-03,+162.95767E-03
+8.03100E-03,+195.82915E-03,+163.11847E-03
+8.06800E-03,+195.82915E-03,+163.44008E-03
+8.10500E-03,+195.82915E-03,+163.84209E-03
+8.14200E-03,+195.82915E-03,+164.00289E-03
+8.17900E-03,+195.90453E-03,+164.32450E-03
+8.21600E-03,+195.90453E-03,+164.48530E-03
+8.25300E-03,+195.90453E-03,+164.80691E-03
+8.29000E-03,+195.90453E-03,+165.12852E-03
+8.32700E-03,+195.90453E-03,+165.36973E-03
+8.36400E-03,+195.97990E-03,+165.53053E-03
+8.40100E-03,+195.97990E-03,+165.77174E-03
+8.43800E-03,+195.97990E-03,+166.01294E-03
+8.47500E-03,+195.97990E-03,+166.33455E-03
+8.51200E-03,+196.05528E-03,+166.57576E-03
+8.54900E-03,+196.05528E-03,+166.81696E-03
+8.58600E-03,+196.05528E-03,+166.97777E-03
+8.62300E-03,+196.05528E-03,+167.21897E-03
+8.66000E-03,+196.05528E-03,+167.54058E-03
+8.69700E-03,+196.13066E-03,+167.78179E-03
+8.73400E-03,+196.13066E-03,+167.94259E-03
+8.77100E-03,+196.13066E-03,+168.18380E-03
+8.80800E-03,+196.13066E-03,+168.26420E-03
+8.84500E-03,+196.13066E-03,+168.50540E-03
+8.88200E-03,+196.20603E-03,+168.82701E-03
+8.91900E-03,+196.20603E-03,+169.06822E-03
+8.95600E-03,+196.20603E-03,+169.22902E-03
+8.99300E-03,+196.20603E-03,+169.38983E-03
+9.03000E-03,+196.20603E-03,+169.55063E-03
+9.06700E-03,+196.20603E-03,+169.71143E-03
+9.10400E-03,+196.20603E-03,+169.95264E-03
+9.14100E-03,+196.28141E-03,+170.27425E-03
+9.17800E-03,+196.28141E-03,+170.51545E-03
+9.21500E-03,+196.28141E-03,+170.59586E-03
+9.25200E-03,+196.28141E-03,+170.83706E-03
+9.28900E-03,+196.28141E-03,+171.07827E-03
+9.32600E-03,+196.28141E-03,+171.31947E-03
+9.36300E-03,+196.35679E-03,+171.64108E-03
+9.40000E-03,+196.35679E-03,+171.80189E-03
+9.43700E-03,+196.35679E-03,+171.88229E-03
+9.47400E-03,+196.35679E-03,+172.12349E-03
+9.51100E-03,+196.43216E-03,+172.28430E-03
+9.54800E-03,+196.43216E-03,+172.52550E-03
+9.58500E-03,+196.43216E-03,+172.76671E-03
+9.62200E-03,+196.43216E-03,+173.00792E-03
+9.65900E-03,+196.50754E-03,+173.08832E-03
+9.69600E-03,+196.50754E-03,+173.24912E-03
+9.73300E-03,+196.50754E-03,+173.49033E-03
+9.77000E-03,+196.50754E-03,+173.65113E-03
+9.80700E-03,+196.50754E-03,+173.89234E-03
+9.84400E-03,+196.58292E-03,+174.13354E-03
+9.88100E-03,+196.58292E-03,+174.29435E-03
+9.91800E-03,+196.58292E-03,+174.45515E-03
+9.95500E-03,+196.58292E-03,+174.61596E-03
+9.99200E-03,+196.65829E-03,+174.69636E-03
+10.02900E-03,+196.65829E-03,+174.85716E-03
+10.06600E-03,+196.65829E-03,+175.09837E-03
+10.10300E-03,+196.65829E-03,+175.33957E-03
+10.14000E-03,+196.65829E-03,+175.50038E-03
+10.17700E-03,+196.73367E-03,+175.66118E-03
+10.21400E-03,+196.73367E-03,+175.82199E-03
+10.25100E-03,+196.73367E-03,+175.90239E-03
+10.28800E-03,+196.73367E-03,+176.14360E-03
+10.32500E-03,+196.73367E-03,+176.30440E-03
+10.36200E-03,+196.80905E-03,+176.54561E-03
+10.39900E-03,+196.80905E-03,+176.70641E-03
+10.43600E-03,+196.80905E-03,+176.94762E-03
+10.47300E-03,+196.80905E-03,+177.02802E-03
+10.51000E-03,+196.80905E-03,+177.10842E-03
+10.54700E-03,+196.80905E-03,+177.34963E-03
+10.58400E-03,+196.88442E-03,+177.43003E-03
+10.62100E-03,+196.88442E-03,+177.59083E-03
+10.65800E-03,+196.88442E-03,+177.83204E-03
+10.69500E-03,+196.88442E-03,+177.99284E-03
+10.73200E-03,+196.95980E-03,+178.15365E-03
+10.76900E-03,+196.95980E-03,+178.31445E-03
+10.80600E-03,+196.95980E-03,+178.39485E-03
+10.84300E-03,+196.95980E-03,+178.55566E-03
+10.88000E-03,+196.95980E-03,+178.71646E-03
+10.91700E-03,+196.95980E-03,+178.79686E-03
+10.95400E-03,+196.95980E-03,+178.95767E-03
+10.99100E-03,+197.03518E-03,+179.11847E-03
+11.02800E-03,+197.03518E-03,+179.35968E-03
+11.06500E-03,+197.03518E-03,+179.44008E-03
+11.10200E-03,+197.03518E-03,+179.52048E-03
+11.13900E-03,+197.03518E-03,+179.68128E-03
+11.17600E-03,+197.03518E-03,+179.76169E-03
+11.21300E-03,+197.11056E-03,+179.84209E-03
+11.25000E-03,+197.11056E-03,+180.00289E-03
+11.28700E-03,+197.11056E-03,+180.16370E-03
+11.32400E-03,+197.11056E-03,+180.32450E-03
+11.36100E-03,+197.11056E-03,+180.48530E-03
+11.39800E-03,+197.11056E-03,+180.64611E-03
+11.43500E-03,+197.11056E-03,+180.72651E-03
+11.47200E-03,+197.18593E-03,+180.88731E-03
