second,Volt1,Volt2
-44.95000E-03,+210.85483E-03,-2.02512598E+00
-44.90000E-03,-191.15523E-03,-2.02512598E+00
-44.85000E-03,-191.15523E-03,-2.22613101E+00
-44.80000E-03,-191.15523E-03,-2.02512598E+00
-44.75000E-03,+110.35231E-03,-1.22110587E+00
-44.70000E-03,+210.85483E-03,-2.02512598E+00
-44.65000E-03,-492.66277E-03,-2.02512598E+00
-44.60000E-03,-191.15523E-03,-2.02512598E+00
-44.55000E-03,+110.35231E-03,-1.82412095E+00
-44.50000E-03,-191.15523E-03,-2.42713603E+00
-44.45000E-03,-191.15523E-03,-1.42211090E+00
-44.40000E-03,-191.15523E-03,-2.02512598E+00
-44.35000E-03,-191.15523E-03,-2.02512598E+00
-44.30000E-03,+9.84980E-03,-2.02512598E+00
-44.25000E-03,-90.65271E-03,-2.02512598E+00
-44.20000E-03,-593.16528E-03,-2.02512598E+00
-44.15000E-03,-90.65271E-03,-2.02512598E+00
-44.10000E-03,-191.15523E-03,-1.62311593E+00
-44.05000E-03,-291.65774E-03,-2.22613101E+00
-44.00000E-03,-191.15523E-03,-2.02512598E+00
-43.95000E-03,+9.84980E-03,-1.42211090E+00
-43.90000E-03,-191.15523E-03,-1.62311593E+00
-43.85000E-03,-90.65271E-03,-2.02512598E+00
-43.80000E-03,-191.15523E-03,-2.02512598E+00
-43.75000E-03,+612.86488E-03,-1.22110587E+00
-43.70000E-03,+1.01487494E+00,-819.09582E-03
-43.65000E-03,+1.71839253E+00,-216.08074E-03
-43.60000E-03,+2.22090510E+00,+386.93434E-03
-43.55000E-03,+3.32643274E+00,+1.19095445E+00
-43.50000E-03,+3.22593023E+00,+788.94439E-03
-43.45000E-03,+2.62291515E+00,-4.63819133E+00
-43.40000E-03,+2.22090510E+00,-4.43718630E+00
-43.35000E-03,+2.62291515E+00,-3.43216117E+00
-43.30000E-03,+2.82392018E+00,-15.07571E-03
-43.25000E-03,+3.82894531E+00,+1.99497455E+00
-43.20000E-03,+4.63296542E+00,+1.99497455E+00
-43.15000E-03,+6.64301568E+00,+2.99999969E+00
-43.10000E-03,+9.85909611E+00,+5.21105498E+00
-43.05000E-03,+13.67819162E+00,+12.04522589E+00
-43.00000E-03,+16.69326702E+00,+19.68341690E+00
-42.95000E-03,+18.40180974E+00,+27.12060289E+00
-42.90000E-03,+19.10532734E+00,+30.93969840E+00
-42.85000E-03,+19.60783990E+00,+34.95979893E+00
-42.80000E-03,+19.90934744E+00,+35.76381904E+00
-42.75000E-03,+21.51738766E+00,+35.76381904E+00
-42.70000E-03,+22.92442285E+00,+34.55778888E+00
-42.65000E-03,+25.43698568E+00,+32.54773861E+00
-42.60000E-03,+27.14552841E+00,+30.13567829E+00
-42.55000E-03,+29.15557867E+00,+33.15075369E+00
-42.50000E-03,+30.76361889E+00,+35.76381904E+00
-42.45000E-03,+31.56763899E+00,+39.78391957E+00
-42.40000E-03,+32.77366915E+00,+43.80402011E+00
-42.35000E-03,+33.27618172E+00,+49.23115583E+00
-42.30000E-03,+34.38170937E+00,+53.85427144E+00
-42.25000E-03,+35.08522696E+00,+58.27638203E+00
-42.20000E-03,+36.39175963E+00,+63.90452278E+00
-42.15000E-03,+36.89427220E+00,+67.92462331E+00
-42.10000E-03,+37.79879482E+00,+71.54271379E+00
-42.05000E-03,+38.80381995E+00,+72.14572887E+00
-42.00000E-03,+39.20583001E+00,+71.14070374E+00
-41.95000E-03,+40.11035263E+00,+70.13567860E+00
-41.90000E-03,+41.01487525E+00,+66.71859315E+00
-41.85000E-03,+42.01990038E+00,+64.30653283E+00
-41.80000E-03,+43.22593054E+00,+60.68844235E+00
-41.75000E-03,+44.43196070E+00,+59.08040214E+00
-41.70000E-03,+46.04000092E+00,+59.08040214E+00
-41.65000E-03,+47.24603108E+00,+58.47738706E+00
-41.60000E-03,+48.05005118E+00,+60.68844235E+00
-41.55000E-03,+49.25608134E+00,+64.70854288E+00
-41.50000E-03,+50.26110648E+00,+68.72864342E+00
-41.45000E-03,+51.36663412E+00,+75.76381935E+00
-41.40000E-03,+52.87417182E+00,+83.20100534E+00
-41.35000E-03,+53.77869444E+00,+92.24623154E+00
-41.30000E-03,+55.28623214E+00,+101.69346780E+00
-41.25000E-03,+55.78874471E+00,+108.32663368E+00
-41.20000E-03,+56.89427236E+00,+114.55778950E+00
-41.15000E-03,+57.29628241E+00,+114.55778950E+00
-41.10000E-03,+57.69829246E+00,+113.75376940E+00
-41.05000E-03,+58.50231257E+00,+114.35678448E+00
-41.00000E-03,+58.50231257E+00,+114.55778950E+00
-40.95000E-03,+59.00482514E+00,+113.95477442E+00
-40.90000E-03,+59.50733770E+00,+113.75376940E+00
-40.85000E-03,+60.31135781E+00,+113.95477442E+00
-40.80000E-03,+60.11035278E+00,+114.55778950E+00
-40.75000E-03,+60.61286535E+00,+114.55778950E+00
-40.70000E-03,+60.71336786E+00,+114.15577945E+00
-40.65000E-03,+60.91437289E+00,+114.55778950E+00
-40.60000E-03,+60.91437289E+00,+114.55778950E+00
-40.55000E-03,+60.91437289E+00,+114.55778950E+00
-40.50000E-03,+60.71336786E+00,+113.75376940E+00
-40.45000E-03,+60.91437289E+00,+113.55276437E+00
-40.40000E-03,+60.91437289E+00,+113.75376940E+00
-40.35000E-03,+61.31638294E+00,+112.94974929E+00
-40.30000E-03,+60.91437289E+00,+113.35175934E+00
-40.25000E-03,+61.71839300E+00,+113.75376940E+00
-40.20000E-03,+61.71839300E+00,+114.55778950E+00
-40.15000E-03,+61.61789048E+00,+113.55276437E+00
-40.10000E-03,+61.51738797E+00,+113.75376940E+00
-40.05000E-03,+61.71839300E+00,+113.55276437E+00
-40.00000E-03,+61.71839300E+00,+114.55778950E+00
-39.95000E-03,+61.71839300E+00,+113.75376940E+00
-39.90000E-03,+62.12040305E+00,+112.94974929E+00
-39.85000E-03,+62.01990054E+00,+113.75376940E+00
-39.80000E-03,+61.71839300E+00,+112.94974929E+00
-39.75000E-03,+62.01990054E+00,+113.15075432E+00
-39.70000E-03,+61.91939802E+00,+111.34170908E+00
-39.65000E-03,+61.81889551E+00,+111.54271410E+00
-39.60000E-03,+62.12040305E+00,+112.14572918E+00
-39.55000E-03,+62.42191059E+00,+113.55276437E+00
-39.50000E-03,+61.91939802E+00,+114.15577945E+00
-39.45000E-03,+62.22090556E+00,+113.95477442E+00
-39.40000E-03,+62.12040305E+00,+113.75376940E+00
-39.35000E-03,+62.52241310E+00,+113.75376940E+00
-39.30000E-03,+62.12040305E+00,+114.15577945E+00
-39.25000E-03,+62.52241310E+00,+112.74874426E+00
-39.20000E-03,+62.52241310E+00,+112.94974929E+00
-39.15000E-03,+62.12040305E+00,+112.54773924E+00
-39.10000E-03,+62.52241310E+00,+111.74371913E+00
-39.05000E-03,+62.12040305E+00,+108.92964876E+00
-39.00000E-03,+62.12040305E+00,+108.92964876E+00
-38.95000E-03,+62.12040305E+00,+108.92964876E+00
-38.90000E-03,+61.31638294E+00,-24.13567892E+00
-38.85000E-03,+61.31638294E+00,-59.11055356E+00
-38.80000E-03,+61.31638294E+00,-59.11055356E+00
-38.75000E-03,+61.11537792E+00,-59.11055356E+00
-38.70000E-03,+61.11537792E+00,-59.11055356E+00
-38.65000E-03,+61.31638294E+00,-59.11055356E+00
-38.60000E-03,+60.91437289E+00,-59.11055356E+00
-38.55000E-03,+61.31638294E+00,-59.11055356E+00
-38.50000E-03,+60.91437289E+00,-59.11055356E+00
-38.45000E-03,+61.31638294E+00,-59.11055356E+00
-38.40000E-03,+60.91437289E+00,-55.09045303E+00
-38.35000E-03,+60.81387038E+00,-48.45728715E+00
-38.30000E-03,+60.91437289E+00,-42.22613132E+00
-38.25000E-03,+60.61286535E+00,-36.79899560E+00
-38.20000E-03,+60.51236284E+00,-32.57789004E+00
-38.15000E-03,+60.51236284E+00,-29.16080458E+00
-38.10000E-03,+60.31135781E+00,-24.53768897E+00
-38.05000E-03,+60.41186032E+00,-21.72361860E+00
-38.00000E-03,+60.51236284E+00,-18.90954822E+00
-37.95000E-03,+60.11035278E+00,-16.29648288E+00
-37.90000E-03,+59.70834273E+00,-14.48743764E+00
-37.85000E-03,+59.70834273E+00,-13.28140748E+00
-37.80000E-03,+59.30633268E+00,-10.86934716E+00
-37.75000E-03,+59.30633268E+00,-10.06532705E+00
-37.70000E-03,+58.90432262E+00,-8.85929689E+00
-37.65000E-03,+58.60281508E+00,-7.85427175E+00
-37.60000E-03,+58.10030252E+00,-7.65326673E+00
-37.55000E-03,+55.58773968E+00,-6.24623154E+00
-37.50000E-03,+51.86914669E+00,-6.04522651E+00
-37.45000E-03,+48.35155872E+00,-6.04522651E+00
-37.40000E-03,+46.44201097E+00,-5.24120641E+00
-37.35000E-03,+44.43196070E+00,-4.23618127E+00
-37.30000E-03,+43.62794060E+00,-4.43718630E+00
-37.25000E-03,+43.62794060E+00,-4.23618127E+00
-37.20000E-03,+42.42191043E+00,-3.63316619E+00
-37.15000E-03,+40.41186017E+00,-3.43216117E+00
-37.10000E-03,+38.40180990E+00,-3.63316619E+00
-37.05000E-03,+36.39175963E+00,-3.43216117E+00
-37.00000E-03,+34.38170937E+00,-3.63316619E+00
-36.95000E-03,+32.87417167E+00,-3.03015111E+00
-36.90000E-03,+31.96964905E+00,-3.23115614E+00
-36.85000E-03,+31.06512643E+00,-3.23115614E+00
-36.80000E-03,+30.36160883E+00,-2.82914609E+00
-36.75000E-03,+29.55758873E+00,-3.43216117E+00
-36.70000E-03,+28.35155857E+00,-2.42713603E+00
-36.65000E-03,+27.24603092E+00,-2.82914609E+00
-36.60000E-03,+26.34150830E+00,-2.02512598E+00
-36.55000E-03,+25.53748819E+00,-2.22613101E+00
-36.50000E-03,+24.73346809E+00,-2.02512598E+00
-36.45000E-03,+23.62794044E+00,-2.22613101E+00
-36.40000E-03,+23.12542787E+00,-1.22110587E+00
-36.35000E-03,+22.01990023E+00,-1.42211090E+00
-36.30000E-03,+20.71336755E+00,-2.02512598E+00
-36.25000E-03,+19.50733739E+00,-1.42211090E+00
-36.20000E-03,+18.70331728E+00,-2.02512598E+00
-36.15000E-03,+16.99477456E+00,-2.02512598E+00
-36.10000E-03,+15.88924691E+00,-2.82914609E+00
-36.05000E-03,+14.68321675E+00,-2.02512598E+00
-36.00000E-03,+13.87919664E+00,-2.02512598E+00
-35.95000E-03,+12.27115643E+00,-2.02512598E+00
-35.90000E-03,+11.06512627E+00,-2.42713603E+00
-35.85000E-03,+9.55758857E+00,-2.02512598E+00
-35.80000E-03,+7.84904584E+00,-2.02512598E+00
-35.75000E-03,+6.74351820E+00,-2.62814106E+00
-35.70000E-03,+5.43698552E+00,-2.82914609E+00
-35.65000E-03,+4.33145788E+00,-2.22613101E+00
-35.60000E-03,+3.02492520E+00,-2.02512598E+00
-35.55000E-03,+2.12040258E+00,-2.62814106E+00
-35.50000E-03,+1.21587996E+00,-2.02512598E+00
-35.45000E-03,+612.86488E-03,-2.02512598E+00
-35.40000E-03,-191.15522E-03,-2.02512598E+00
-35.35000E-03,-492.66276E-03,-819.09582E-03
-35.30000E-03,-392.16025E-03,-1.22110587E+00
-35.25000E-03,-291.65774E-03,-2.02512598E+00
-35.20000E-03,-593.16528E-03,-2.02512598E+00
-35.15000E-03,-593.16528E-03,-1.42211090E+00
-35.10000E-03,-593.16528E-03,-2.42713603E+00
-35.05000E-03,-492.66277E-03,-2.02512598E+00
-35.00000E-03,-593.16528E-03,-2.02512598E+00
-34.95000E-03,-492.66276E-03,-1.22110587E+00
-34.90000E-03,-392.16025E-03,-1.22110587E+00
-34.85000E-03,-593.16528E-03,-1.22110587E+00
-34.80000E-03,-191.15523E-03,-1.22110587E+00
-34.75000E-03,-291.65774E-03,-417.08577E-03
-34.70000E-03,-593.16528E-03,-1.22110587E+00
-34.65000E-03,-593.16528E-03,-1.62311593E+00
-34.60000E-03,-593.16528E-03,-1.22110587E+00
-34.55000E-03,-593.16528E-03,-1.42211090E+00
-34.50000E-03,-392.16025E-03,-819.09582E-03
-34.45000E-03,-593.16528E-03,-1.22110587E+00
-34.40000E-03,-191.15523E-03,+386.93434E-03
-34.35000E-03,-291.65774E-03,-819.09582E-03
-34.30000E-03,-191.15523E-03,-417.08577E-03
-34.25000E-03,-492.66277E-03,-1.22110587E+00
-34.20000E-03,-191.15523E-03,-2.02512598E+00
-34.15000E-03,-492.66276E-03,-1.82412095E+00
-34.10000E-03,-191.15523E-03,-2.42713603E+00
-34.05000E-03,-492.66277E-03,-2.02512598E+00
-34.00000E-03,-191.15523E-03,-2.82914609E+00
-33.95000E-03,-492.66276E-03,-1.22110587E+00
-33.90000E-03,-392.16025E-03,-2.42713603E+00
-33.85000E-03,-191.15523E-03,-1.62311593E+00
-33.80000E-03,-191.15523E-03,-1.22110587E+00
-33.75000E-03,-191.15523E-03,-2.02512598E+00
-33.70000E-03,-191.15523E-03,-2.02512598E+00
-33.65000E-03,-593.16528E-03,-2.02512598E+00
-33.60000E-03,+210.85483E-03,-417.08577E-03
-33.55000E-03,-191.15523E-03,-1.42211090E+00
-33.50000E-03,-191.15523E-03,-819.09582E-03
-33.45000E-03,+110.35232E-03,-1.42211090E+00
-33.40000E-03,-191.15523E-03,-2.02512598E+00
-33.35000E-03,-191.15523E-03,-2.02512598E+00
-33.30000E-03,-191.15523E-03,-1.62311593E+00
-33.25000E-03,-191.15523E-03,-2.02512598E+00
-33.20000E-03,-191.15523E-03,-1.22110587E+00
-33.15000E-03,-492.66276E-03,-1.22110587E+00
-33.10000E-03,-593.16528E-03,-1.62311593E+00
-33.05000E-03,-191.15523E-03,-1.22110587E+00
-33.00000E-03,-191.15523E-03,-2.02512598E+00
-32.95000E-03,+9.84980E-03,-2.02512598E+00
-32.90000E-03,-392.16025E-03,-2.02512598E+00
-32.85000E-03,-90.65271E-03,-2.42713603E+00
-32.80000E-03,-593.16528E-03,-2.02512598E+00
-32.75000E-03,-593.16528E-03,-1.82412095E+00
-32.70000E-03,-191.15523E-03,-2.02512598E+00
-32.65000E-03,-191.15523E-03,-2.22613101E+00
-32.60000E-03,-191.15523E-03,-1.22110587E+00
-32.55000E-03,-191.15523E-03,-1.82412095E+00
-32.50000E-03,-593.16528E-03,-1.62311593E+00
-32.45000E-03,-492.66277E-03,-2.62814106E+00
-32.40000E-03,-191.15523E-03,-2.02512598E+00
-32.35000E-03,-191.15523E-03,-2.22613101E+00
-32.30000E-03,+9.84980E-03,-1.62311593E+00
-32.25000E-03,-191.15523E-03,-1.22110587E+00
-32.20000E-03,-191.15523E-03,-2.02512598E+00
-32.15000E-03,-191.15523E-03,-1.62311593E+00
-32.10000E-03,-191.15523E-03,-2.42713603E+00
-32.05000E-03,+110.35232E-03,-1.42211090E+00
-32.00000E-03,-593.16528E-03,-1.22110587E+00
-31.95000E-03,-191.15523E-03,-2.02512598E+00
-31.90000E-03,-392.16025E-03,-2.02512598E+00
-31.85000E-03,-291.65774E-03,-1.42211090E+00
-31.80000E-03,-191.15523E-03,-1.22110587E+00
-31.75000E-03,-191.15523E-03,-2.02512598E+00
-31.70000E-03,-191.15523E-03,-1.62311593E+00
-31.65000E-03,-291.65774E-03,-1.42211090E+00
-31.60000E-03,-191.15523E-03,-2.02512598E+00
-31.55000E-03,+110.35231E-03,-1.22110587E+00
-31.50000E-03,+9.84980E-03,-1.62311593E+00
-31.45000E-03,-191.15523E-03,-1.22110587E+00
-31.40000E-03,-191.15523E-03,-2.02512598E+00
-31.35000E-03,-593.16528E-03,-2.22613101E+00
-31.30000E-03,-392.16025E-03,-1.62311593E+00
-31.25000E-03,-291.65774E-03,-2.02512598E+00
-31.20000E-03,-191.15523E-03,-2.02512598E+00
-31.15000E-03,-191.15523E-03,-2.62814106E+00
-31.10000E-03,+9.84980E-03,-2.02512598E+00
-31.05000E-03,-291.65774E-03,-2.02512598E+00
-31.00000E-03,-191.15522E-03,-2.02512598E+00
-30.95000E-03,-492.66276E-03,-1.82412095E+00
-30.90000E-03,-191.15523E-03,-2.02512598E+00
-30.85000E-03,-90.65271E-03,-2.02512598E+00
-30.80000E-03,-191.15522E-03,-2.02512598E+00
-30.75000E-03,-492.66276E-03,-2.42713603E+00
-30.70000E-03,+9.84980E-03,-1.62311593E+00
-30.65000E-03,-191.15523E-03,-2.02512598E+00
-30.60000E-03,+210.85483E-03,-2.02512598E+00
-30.55000E-03,-191.15523E-03,-2.02512598E+00
-30.50000E-03,-392.16025E-03,-2.02512598E+00
-30.45000E-03,-191.15523E-03,-2.02512598E+00
-30.40000E-03,-191.15523E-03,-1.22110587E+00
-30.35000E-03,-90.65271E-03,-2.62814106E+00
-30.30000E-03,-392.16025E-03,-2.02512598E+00
-30.25000E-03,-191.15523E-03,-2.02512598E+00
-30.20000E-03,-191.15523E-03,-2.02512598E+00
-30.15000E-03,+110.35231E-03,-1.82412095E+00
-30.10000E-03,-392.16025E-03,-2.02512598E+00
-30.05000E-03,-191.15523E-03,-1.02010085E+00
-30.00000E-03,-191.15522E-03,-2.02512598E+00
-29.95000E-03,-291.65774E-03,-1.42211090E+00
-29.90000E-03,-392.16025E-03,-1.62311593E+00
-29.85000E-03,+210.85483E-03,-2.62814106E+00
-29.80000E-03,+210.85483E-03,-2.02512598E+00
-29.75000E-03,-191.15523E-03,-2.02512598E+00
-29.70000E-03,-191.15523E-03,-2.02512598E+00
-29.65000E-03,-191.15523E-03,-2.22613101E+00
-29.60000E-03,-191.15522E-03,-2.02512598E+00
-29.55000E-03,-90.65271E-03,-2.02512598E+00
-29.50000E-03,+9.84980E-03,-2.02512598E+00
-29.45000E-03,-191.15523E-03,-2.02512598E+00
-29.40000E-03,-593.16528E-03,-2.82914609E+00
-29.35000E-03,+110.35231E-03,-1.82412095E+00
-29.30000E-03,+9.84980E-03,-2.82914609E+00
-29.25000E-03,+110.35232E-03,-1.22110587E+00
-29.20000E-03,+612.86488E-03,-2.02512598E+00
-29.15000E-03,-90.65271E-03,-2.62814106E+00
-29.10000E-03,-191.15523E-03,-1.62311593E+00
-29.05000E-03,-392.16025E-03,-1.42211090E+00
-29.00000E-03,-191.15522E-03,-2.02512598E+00
-28.95000E-03,-191.15523E-03,-1.22110587E+00
-28.90000E-03,+210.85483E-03,-1.62311593E+00
-28.85000E-03,-291.65774E-03,-2.02512598E+00
-28.80000E-03,+210.85483E-03,-2.82914609E+00
-28.75000E-03,-90.65271E-03,-2.02512598E+00
-28.70000E-03,+9.84980E-03,-1.62311593E+00
-28.65000E-03,+110.35232E-03,-2.02512598E+00
-28.60000E-03,+210.85483E-03,-1.22110587E+00
-28.55000E-03,-191.15523E-03,-1.22110587E+00
-28.50000E-03,-392.16025E-03,-1.22110587E+00
-28.45000E-03,-593.16528E-03,-1.82412095E+00
-28.40000E-03,-191.15523E-03,-2.02512598E+00
-28.35000E-03,-191.15523E-03,-2.02512598E+00
-28.30000E-03,-191.15523E-03,-2.02512598E+00
-28.25000E-03,-191.15523E-03,-1.22110587E+00
-28.20000E-03,-191.15523E-03,-2.02512598E+00
-28.15000E-03,-191.15523E-03,-2.62814106E+00
-28.10000E-03,-191.15523E-03,-1.22110587E+00
-28.05000E-03,-191.15523E-03,-1.02010085E+00
-28.00000E-03,-191.15523E-03,-2.02512598E+00
-27.95000E-03,+110.35231E-03,-2.02512598E+00
-27.90000E-03,-191.15523E-03,-2.02512598E+00
-27.85000E-03,-191.15523E-03,-2.02512598E+00
-27.80000E-03,+210.85483E-03,-2.02512598E+00
-27.75000E-03,-90.65271E-03,-2.02512598E+00
-27.70000E-03,+210.85483E-03,-1.22110587E+00
-27.65000E-03,-191.15523E-03,-2.02512598E+00
-27.60000E-03,+210.85483E-03,-2.82914609E+00
-27.55000E-03,-90.65271E-03,-1.22110587E+00
-27.50000E-03,+9.84980E-03,-2.02512598E+00
-27.45000E-03,-191.15523E-03,-1.42211090E+00
-27.40000E-03,+210.85483E-03,-2.02512598E+00
-27.35000E-03,+210.85483E-03,-1.82412095E+00
-27.30000E-03,-191.15523E-03,-1.62311593E+00
-27.25000E-03,+110.35232E-03,-2.02512598E+00
-27.20000E-03,+210.85483E-03,-2.82914609E+00
-27.15000E-03,-191.15523E-03,-1.42211090E+00
-27.10000E-03,+9.84980E-03,-1.62311593E+00
-27.05000E-03,+914.37242E-03,-819.09582E-03
-27.00000E-03,+1.81889504E+00,+386.93434E-03
-26.95000E-03,+2.32140761E+00,+989.94942E-03
-26.90000E-03,+3.02492520E+00,+1.19095445E+00
-26.85000E-03,+3.42693526E+00,+386.93434E-03
-26.80000E-03,+2.62291515E+00,-4.43718630E+00
-26.75000E-03,+2.01990007E+00,-3.63316619E+00
-26.70000E-03,+2.42191012E+00,-2.42713603E+00
-26.65000E-03,+3.42693526E+00,-1.22110587E+00
-26.60000E-03,+3.82894531E+00,+1.99497455E+00
-26.55000E-03,+4.23095536E+00,+1.99497455E+00
-26.50000E-03,+6.24100563E+00,+2.39698461E+00
-26.45000E-03,+8.95457349E+00,+5.01004995E+00
-26.40000E-03,+11.86914638E+00,+10.03517562E+00
-26.35000E-03,+15.88924691E+00,+18.07537669E+00
-26.30000E-03,+17.69829215E+00,+25.31155765E+00
-26.25000E-03,+18.70331728E+00,+30.13567829E+00
-26.20000E-03,+19.50733739E+00,+34.15577882E+00
-26.15000E-03,+19.90934744E+00,+35.56281401E+00
-26.10000E-03,+20.91437258E+00,+35.76381904E+00
-26.05000E-03,+22.32140777E+00,+35.76381904E+00
-26.00000E-03,+24.33145803E+00,+34.15577883E+00
-25.95000E-03,+26.74351835E+00,+29.93467326E+00
-25.90000E-03,+28.55256359E+00,+31.74371850E+00
-25.85000E-03,+30.26110632E+00,+34.75879391E+00
-25.80000E-03,+31.16562894E+00,+38.97989947E+00
-25.75000E-03,+32.37165910E+00,+43.00000000E+00
-25.70000E-03,+33.37668423E+00,+47.82412064E+00
-25.65000E-03,+34.28120685E+00,+53.25125636E+00
-25.60000E-03,+35.18572947E+00,+57.47236192E+00
-25.55000E-03,+35.98974958E+00,+62.29648256E+00
-25.50000E-03,+36.59276466E+00,+66.31658310E+00
-25.45000E-03,+37.59778979E+00,+70.33668363E+00
