second,Volt1,Volt2
-47.75000E-03,+13.72110533E+00,+40.39447251E+00
-47.70000E-03,+13.72110533E+00,+41.60050267E+00
-47.65000E-03,+13.72110533E+00,+42.10301524E+00
-47.60000E-03,+13.72110533E+00,+43.20854288E+00
-47.55000E-03,+13.72110533E+00,+43.71105545E+00
-47.50000E-03,+13.72110533E+00,+44.21356802E+00
-47.45000E-03,+13.72110533E+00,+44.41457304E+00
-47.40000E-03,+13.72110533E+00,+45.21859315E+00
-47.35000E-03,+13.72110533E+00,+45.52010069E+00
-47.30000E-03,+13.72110533E+00,+45.82160823E+00
-47.25000E-03,+13.72110533E+00,+46.12311577E+00
-47.20000E-03,+13.72110533E+00,+46.42462331E+00
-47.15000E-03,+13.72110533E+00,+46.12311577E+00
-47.10000E-03,+13.72110533E+00,+47.02763839E+00
-47.05000E-03,+13.72110533E+00,+47.32914593E+00
-47.00000E-03,+13.72110533E+00,+47.63065347E+00
-46.95000E-03,+13.72110533E+00,+48.13316604E+00
-46.90000E-03,+13.72110533E+00,+48.63567860E+00
-46.85000E-03,+13.72110533E+00,+48.73618112E+00
-46.80000E-03,+13.72110533E+00,+48.83668363E+00
-46.75000E-03,+13.72110533E+00,+48.93718614E+00
-46.70000E-03,+13.72110533E+00,+49.23869368E+00
-46.65000E-03,+13.72110533E+00,+49.33919620E+00
-46.60000E-03,+13.72110533E+00,+50.04271379E+00
-46.55000E-03,+13.72110533E+00,+50.04271379E+00
-46.50000E-03,+13.72110533E+00,+50.04271379E+00
-46.45000E-03,+13.72110533E+00,+50.34422133E+00
-46.40000E-03,+13.72110533E+00,+50.44472384E+00
-46.35000E-03,+13.72110533E+00,+50.74623138E+00
-46.30000E-03,+13.72110533E+00,+51.04773892E+00
-46.25000E-03,+13.72110533E+00,+50.84673390E+00
-46.20000E-03,+13.72110533E+00,+51.24874395E+00
-46.15000E-03,+13.72110533E+00,+51.24874395E+00
-46.10000E-03,+13.72110533E+00,+51.44974898E+00
-46.05000E-03,+13.72110533E+00,+51.55025149E+00
-46.00000E-03,+13.72110533E+00,+51.65075400E+00
-45.95000E-03,+13.72110533E+00,+51.34924646E+00
-45.90000E-03,+13.72110533E+00,+51.65075400E+00
-45.85000E-03,+13.72110533E+00,+51.65075400E+00
-45.80000E-03,+13.72110533E+00,-9.85678416E+00
-45.75000E-03,+13.72110533E+00,-29.55527678E+00
-45.70000E-03,+13.72110533E+00,-29.55527678E+00
-45.65000E-03,+13.72110533E+00,-29.55527678E+00
-45.60000E-03,+13.72110533E+00,-29.55527678E+00
-45.55000E-03,+13.72110533E+00,-29.55527678E+00
-45.50000E-03,+13.72110533E+00,-29.55527678E+00
-45.45000E-03,+13.72110533E+00,-29.55527678E+00
-45.40000E-03,+13.72110533E+00,-29.55527678E+00
-45.35000E-03,+13.72110533E+00,-29.55527678E+00
-45.30000E-03,+13.72110533E+00,-27.54522651E+00
-45.25000E-03,+13.72110533E+00,-24.32914609E+00
-45.20000E-03,+13.72110533E+00,-21.91708577E+00
-45.15000E-03,+13.72110533E+00,-19.10301539E+00
-45.10000E-03,+13.72110533E+00,-16.69095507E+00
-45.05000E-03,+13.72110533E+00,-14.68090481E+00
-45.00000E-03,+13.72110533E+00,-13.07286459E+00
-44.95000E-03,+13.72110533E+00,-11.46482438E+00
-44.90000E-03,+13.72110533E+00,-10.25879422E+00
-44.85000E-03,+13.72110533E+00,-9.15326657E+00
-44.80000E-03,+13.72110533E+00,-7.84673390E+00
-44.75000E-03,+13.72110533E+00,-7.34422133E+00
-44.70000E-03,+13.72110533E+00,-6.43969871E+00
-44.65000E-03,+13.72110533E+00,-5.53517609E+00
-44.60000E-03,+13.72110533E+00,-5.03266352E+00
-44.55000E-03,+13.72110533E+00,-4.63065347E+00
-44.50000E-03,+13.72110533E+00,-3.82663336E+00
-44.45000E-03,+13.72110533E+00,-3.52512582E+00
-44.40000E-03,+13.72110533E+00,-3.02261326E+00
-44.35000E-03,+13.72110533E+00,-2.62060320E+00
-44.30000E-03,+13.72110533E+00,-2.62060320E+00
-44.25000E-03,+13.72110533E+00,-2.62060320E+00
-44.20000E-03,+13.72110533E+00,-2.62060320E+00
-44.15000E-03,+13.72110533E+00,-2.21859315E+00
-44.10000E-03,+13.72110533E+00,-2.01758812E+00
-44.05000E-03,+13.72110533E+00,-1.51507556E+00
-44.00000E-03,+13.72110533E+00,-1.41457304E+00
-43.95000E-03,+13.72110533E+00,-1.41457304E+00
-43.90000E-03,+13.72110533E+00,-1.81658310E+00
-43.85000E-03,+13.72110533E+00,-1.71608058E+00
-43.80000E-03,+13.72110533E+00,-1.41457304E+00
-43.75000E-03,+13.72110533E+00,-1.51507556E+00
-43.70000E-03,+13.72110533E+00,-1.41457304E+00
-43.65000E-03,+13.72110533E+00,-1.41457304E+00
-43.60000E-03,+13.72110533E+00,-1.41457304E+00
-43.55000E-03,+13.72110533E+00,-1.31407053E+00
-43.50000E-03,+13.72110533E+00,-1.41457304E+00
-43.45000E-03,+13.72110533E+00,-1.11306550E+00
-43.40000E-03,+13.72110533E+00,-1.41457304E+00
-43.35000E-03,+13.72110533E+00,-1.41457304E+00
-43.30000E-03,+13.48391940E+00,-1.41457304E+00
-43.25000E-03,+12.90703498E+00,-1.01256299E+00
-43.20000E-03,+12.15326615E+00,-1.41457304E+00
-43.15000E-03,+11.67889429E+00,-1.41457304E+00
-43.10000E-03,+11.67889429E+00,-1.01256299E+00
-43.05000E-03,+11.67889429E+00,-1.01256299E+00
-43.00000E-03,+11.67889429E+00,-1.41457304E+00
-42.95000E-03,+11.67889429E+00,-1.01256299E+00
-42.90000E-03,+11.67889429E+00,-1.41457304E+00
-42.85000E-03,+11.67889429E+00,-1.01256299E+00
-42.80000E-03,+11.67889429E+00,-1.01256299E+00
-42.75000E-03,+11.67889429E+00,-912.06048E-03
-42.70000E-03,+11.67889429E+00,-1.21356802E+00
-42.65000E-03,+11.67889429E+00,-1.11306550E+00
-42.60000E-03,+11.67889429E+00,-1.41457304E+00
-42.55000E-03,+11.67889429E+00,-1.31407053E+00
-42.50000E-03,+11.67889429E+00,-1.01256299E+00
-42.45000E-03,+11.67889429E+00,-1.01256299E+00
-42.40000E-03,+11.67889429E+00,-1.41457304E+00
-42.35000E-03,+11.67889429E+00,-711.05545E-03
-42.30000E-03,+11.67889429E+00,-1.01256299E+00
-42.25000E-03,+11.67889429E+00,-1.31407053E+00
-42.20000E-03,+11.67889429E+00,-610.55294E-03
-42.15000E-03,+11.67889429E+00,-1.01256299E+00
-42.10000E-03,+11.67889429E+00,-1.01256299E+00
-42.05000E-03,+11.67889429E+00,-1.01256299E+00
-42.00000E-03,+11.67889429E+00,-1.01256299E+00
-41.95000E-03,+11.67889429E+00,-610.55294E-03
-41.90000E-03,+11.67889429E+00,-811.55796E-03
-41.85000E-03,+11.67889429E+00,-1.01256299E+00
-41.80000E-03,+11.67889429E+00,-1.01256299E+00
-41.75000E-03,+11.67889429E+00,-912.06048E-03
-41.70000E-03,+11.67889429E+00,-811.55796E-03
-41.65000E-03,+11.67889429E+00,-610.55294E-03
-41.60000E-03,+11.67889429E+00,-1.01256299E+00
-41.55000E-03,+11.67889429E+00,-610.55294E-03
-41.50000E-03,+11.67889429E+00,-1.01256299E+00
-41.45000E-03,+11.67889429E+00,-1.31407053E+00
-41.40000E-03,+11.67889429E+00,-1.01256299E+00
-41.35000E-03,+11.67889429E+00,-711.05545E-03
-41.30000E-03,+11.67889429E+00,-811.55796E-03
-41.25000E-03,+11.67889429E+00,-309.04540E-03
-41.20000E-03,+11.67889429E+00,-610.55294E-03
-41.15000E-03,+11.67889429E+00,-409.54791E-03
-41.10000E-03,+11.67889429E+00,-610.55294E-03
-41.05000E-03,+11.67889429E+00,-610.55294E-03
-41.00000E-03,+11.67889429E+00,-1.01256299E+00
-40.95000E-03,+11.67889429E+00,-1.31407053E+00
-40.90000E-03,+11.67889429E+00,-1.01256299E+00
-40.85000E-03,+11.67889429E+00,-610.55294E-03
-40.80000E-03,+11.67889429E+00,-1.01256299E+00
-40.75000E-03,+11.67889429E+00,-610.55294E-03
-40.70000E-03,+11.67889429E+00,-1.01256299E+00
-40.65000E-03,+11.67889429E+00,-1.31407053E+00
-40.60000E-03,+11.67889429E+00,-1.01256299E+00
-40.55000E-03,+11.67889429E+00,-711.05545E-03
-40.50000E-03,+11.67889429E+00,-811.55796E-03
-40.45000E-03,+11.67889429E+00,-912.06048E-03
-40.40000E-03,+11.67889429E+00,-610.55294E-03
-40.35000E-03,+11.67889429E+00,-1.01256299E+00
-40.30000E-03,+11.67889429E+00,-811.55796E-03
-40.25000E-03,+11.67889429E+00,-1.01256299E+00
-40.20000E-03,+11.67889429E+00,-1.01256299E+00
-40.15000E-03,+11.67889429E+00,-1.11306550E+00
-40.10000E-03,+11.67889429E+00,-1.01256299E+00
-40.05000E-03,+11.67889429E+00,-1.11306550E+00
-40.00000E-03,+11.67889429E+00,-610.55294E-03
-39.95000E-03,+11.67889429E+00,-1.01256299E+00
-39.90000E-03,+11.67889429E+00,-811.55796E-03
-39.85000E-03,+11.67889429E+00,-1.01256299E+00
-39.80000E-03,+11.67889429E+00,-610.55294E-03
-39.75000E-03,+11.67889429E+00,-912.06048E-03
-39.70000E-03,+11.67889429E+00,-1.01256299E+00
-39.65000E-03,+11.67889429E+00,-1.01256299E+00
-39.60000E-03,+11.67889429E+00,-1.01256299E+00
-39.55000E-03,+11.67889429E+00,-1.01256299E+00
-39.50000E-03,+11.67889429E+00,-811.55796E-03
-39.45000E-03,+11.67889429E+00,-1.01256299E+00
-39.40000E-03,+11.67889429E+00,-1.01256299E+00
-39.35000E-03,+11.67889429E+00,-1.01256299E+00
-39.30000E-03,+11.67889429E+00,-1.21356802E+00
-39.25000E-03,+11.67889429E+00,-1.01256299E+00
-39.20000E-03,+11.67889429E+00,-1.01256299E+00
-39.15000E-03,+11.67889429E+00,-1.41457304E+00
-39.10000E-03,+11.67889429E+00,-1.01256299E+00
-39.05000E-03,+11.67889429E+00,-1.01256299E+00
-39.00000E-03,+11.67889429E+00,-1.01256299E+00
-38.95000E-03,+11.67889429E+00,-1.41457304E+00
-38.90000E-03,+11.67889429E+00,-811.55796E-03
-38.85000E-03,+11.67889429E+00,-1.01256299E+00
-38.80000E-03,+11.67889429E+00,-1.01256299E+00
-38.75000E-03,+11.67889429E+00,-1.31407053E+00
-38.70000E-03,+11.67889429E+00,-811.55796E-03
-38.65000E-03,+11.67889429E+00,-912.06048E-03
-38.60000E-03,+11.67889429E+00,-1.01256299E+00
-38.55000E-03,+11.67889429E+00,-1.01256299E+00
-38.50000E-03,+11.67889429E+00,-1.21356802E+00
-38.45000E-03,+11.67889429E+00,-1.01256299E+00
-38.40000E-03,+11.67889429E+00,-1.01256299E+00
-38.35000E-03,+11.67889429E+00,-1.11306550E+00
-38.30000E-03,+11.67889429E+00,-1.01256299E+00
-38.25000E-03,+11.67889429E+00,-1.01256299E+00
-38.20000E-03,+11.67889429E+00,-1.01256299E+00
-38.15000E-03,+11.67889429E+00,-811.55796E-03
-38.10000E-03,+11.67889429E+00,-1.01256299E+00
-38.05000E-03,+11.67889429E+00,-711.05545E-03
-38.00000E-03,+11.67889429E+00,-1.01256299E+00
-37.95000E-03,+11.67889429E+00,-1.01256299E+00
-37.90000E-03,+11.67889429E+00,-1.21356802E+00
-37.85000E-03,+11.67889429E+00,-1.01256299E+00
-37.80000E-03,+11.67889429E+00,-1.01256299E+00
-37.75000E-03,+11.67889429E+00,-912.06048E-03
-37.70000E-03,+11.67889429E+00,-811.55796E-03
-37.65000E-03,+11.67889429E+00,-912.06048E-03
-37.60000E-03,+11.67889429E+00,-1.01256299E+00
-37.55000E-03,+11.67889429E+00,-711.05545E-03
-37.50000E-03,+11.67889429E+00,-811.55796E-03
-37.45000E-03,+11.67889429E+00,-610.55294E-03
-37.40000E-03,+11.67889429E+00,-1.01256299E+00
-37.35000E-03,+11.67889429E+00,-1.01256299E+00
-37.30000E-03,+11.67889429E+00,-1.21356802E+00
-37.25000E-03,+11.67889429E+00,-912.06048E-03
-37.20000E-03,+11.67889429E+00,-1.01256299E+00
-37.15000E-03,+11.67889429E+00,-1.01256299E+00
-37.10000E-03,+11.67889429E+00,-811.55796E-03
-37.05000E-03,+11.67889429E+00,-1.01256299E+00
-37.00000E-03,+11.67889429E+00,-1.01256299E+00
-36.95000E-03,+11.67889429E+00,-1.01256299E+00
-36.90000E-03,+11.67889429E+00,-1.01256299E+00
-36.85000E-03,+11.67889429E+00,-1.01256299E+00
-36.80000E-03,+11.67889429E+00,-1.01256299E+00
-36.75000E-03,+11.67889429E+00,-1.31407053E+00
-36.70000E-03,+11.67889429E+00,-1.01256299E+00
-36.65000E-03,+11.67889429E+00,-1.01256299E+00
-36.60000E-03,+11.67889429E+00,-1.41457304E+00
-36.55000E-03,+11.67889429E+00,-1.01256299E+00
-36.50000E-03,+11.67889429E+00,-811.55796E-03
-36.45000E-03,+11.67889429E+00,-711.05545E-03
-36.40000E-03,+11.67889429E+00,-1.01256299E+00
-36.35000E-03,+11.67889429E+00,-711.05545E-03
-36.30000E-03,+11.67889429E+00,-1.01256299E+00
-36.25000E-03,+11.67889429E+00,-1.01256299E+00
-36.20000E-03,+11.67889429E+00,-610.55294E-03
-36.15000E-03,+11.67889429E+00,-1.31407053E+00
-36.10000E-03,+11.67889429E+00,-1.21356802E+00
-36.05000E-03,+11.67889429E+00,-1.31407053E+00
-36.00000E-03,+11.67889429E+00,-1.41457304E+00
-35.95000E-03,+11.67889429E+00,-1.01256299E+00
-35.90000E-03,+11.67889429E+00,-1.01256299E+00
-35.85000E-03,+11.67889429E+00,-1.01256299E+00
-35.80000E-03,+11.67889429E+00,-1.01256299E+00
-35.75000E-03,+11.67889429E+00,-711.05545E-03
-35.70000E-03,+11.67889429E+00,-1.01256299E+00
-35.65000E-03,+11.67889429E+00,-1.01256299E+00
-35.60000E-03,+11.67889429E+00,-1.01256299E+00
-35.55000E-03,+11.67889429E+00,-1.01256299E+00
-35.50000E-03,+11.67889429E+00,-1.01256299E+00
-35.45000E-03,+11.67889429E+00,-1.01256299E+00
-35.40000E-03,+11.67889429E+00,-1.01256299E+00
-35.35000E-03,+11.67889429E+00,-1.01256299E+00
-35.30000E-03,+11.67889429E+00,-1.01256299E+00
-35.25000E-03,+11.67889429E+00,-1.01256299E+00
-35.20000E-03,+11.67889429E+00,-1.41457304E+00
-35.15000E-03,+11.67889429E+00,-1.01256299E+00
-35.10000E-03,+11.67889429E+00,-1.01256299E+00
-35.05000E-03,+11.67889429E+00,-1.31407053E+00
-35.00000E-03,+11.67889429E+00,-1.01256299E+00
-34.95000E-03,+11.67889429E+00,-1.01256299E+00
-34.90000E-03,+11.67889429E+00,-1.01256299E+00
-34.85000E-03,+11.67889429E+00,-1.11306550E+00
-34.80000E-03,+11.67889429E+00,-610.55294E-03
-34.75000E-03,+11.67889429E+00,-711.05545E-03
-34.70000E-03,+11.67889429E+00,-811.55796E-03
-34.65000E-03,+11.67889429E+00,-1.01256299E+00
-34.60000E-03,+11.67889429E+00,-1.01256299E+00
-34.55000E-03,+11.67889429E+00,-1.01256299E+00
-34.50000E-03,+11.67889429E+00,-811.55796E-03
-34.45000E-03,+11.67889429E+00,-912.06048E-03
-34.40000E-03,+11.67889429E+00,-1.01256299E+00
-34.35000E-03,+11.67889429E+00,-1.01256299E+00
-34.30000E-03,+11.67889429E+00,-1.01256299E+00
-34.25000E-03,+11.67889429E+00,-1.01256299E+00
-34.20000E-03,+11.67889429E+00,-610.55294E-03
-34.15000E-03,+11.67889429E+00,-1.11306550E+00
-34.10000E-03,+11.67889429E+00,-1.01256299E+00
-34.05000E-03,+11.67889429E+00,-1.01256299E+00
-34.00000E-03,+11.67889429E+00,-1.41457304E+00
-33.95000E-03,+11.67889429E+00,-1.01256299E+00
-33.90000E-03,+11.67889429E+00,-409.54791E-03
-33.85000E-03,+11.67889429E+00,-309.04540E-03
-33.80000E-03,+11.67889429E+00,+193.46717E-03
-33.75000E-03,+11.67889429E+00,+293.96968E-03
-33.70000E-03,+11.67889429E+00,-7.53786E-03
-33.65000E-03,+11.67889429E+00,-1.71608058E+00
-33.60000E-03,+11.67889429E+00,-1.41457304E+00
-33.55000E-03,+11.67889429E+00,-1.11306550E+00
-33.50000E-03,+11.67889429E+00,-610.55294E-03
-33.45000E-03,+11.67889429E+00,+293.96968E-03
-33.40000E-03,+11.67889429E+00,+193.46717E-03
-33.35000E-03,+11.67889429E+00,+997.48728E-03
-33.30000E-03,+13.72110533E+00,+2.40452246E+00
-33.25000E-03,+13.72110533E+00,+5.01758781E+00
-33.20000E-03,+13.72110533E+00,+8.23366824E+00
-33.15000E-03,+13.72110533E+00,+8.43467326E+00
-33.10000E-03,+13.72110533E+00,+9.03768834E+00
-33.05000E-03,+13.72110533E+00,+9.03768834E+00
-33.00000E-03,+13.72110533E+00,+8.63567829E+00
-32.95000E-03,+13.72110533E+00,+9.43969840E+00
-32.90000E-03,+13.72110533E+00,+10.44472353E+00
-32.85000E-03,+13.72110533E+00,+12.25376877E+00
-32.80000E-03,+13.72110533E+00,+14.26381904E+00
-32.75000E-03,+13.72110533E+00,+15.36934669E+00
-32.70000E-03,+13.72110533E+00,+15.26884417E+00
-32.65000E-03,+13.72110533E+00,+14.96733663E+00
-32.60000E-03,+13.72110533E+00,+14.66582909E+00
-32.55000E-03,+13.72110533E+00,+14.36432155E+00
-32.50000E-03,+13.72110533E+00,+15.06783915E+00
-32.45000E-03,+13.72110533E+00,+16.17336679E+00
-32.40000E-03,+13.72110533E+00,+17.07788941E+00
-32.35000E-03,+13.72110533E+00,+18.78643214E+00
-32.30000E-03,+13.72110533E+00,+20.49497487E+00
-32.25000E-03,+13.72110533E+00,+21.50000000E+00
-32.20000E-03,+13.72110533E+00,+22.70603016E+00
-32.15000E-03,+13.72110533E+00,+22.70603016E+00
-32.10000E-03,+13.72110533E+00,+23.10804021E+00
-32.05000E-03,+13.72110533E+00,+23.10804021E+00
-32.00000E-03,+13.72110533E+00,+23.10804021E+00
-31.95000E-03,+13.72110533E+00,+22.80653267E+00
-31.90000E-03,+13.72110533E+00,+23.10804021E+00
-31.85000E-03,+13.72110533E+00,+23.61055278E+00
-31.80000E-03,+13.72110533E+00,+24.31407037E+00
-31.75000E-03,+13.72110533E+00,+25.52010053E+00
-31.70000E-03,+13.72110533E+00,+27.32914577E+00
-31.65000E-03,+13.72110533E+00,+28.73618096E+00
-31.60000E-03,+13.72110533E+00,+30.74623123E+00
-31.55000E-03,+13.72110533E+00,+32.75628150E+00
-31.50000E-03,+13.72110533E+00,+33.96231166E+00
-31.45000E-03,+13.72110533E+00,+35.16834182E+00
-31.40000E-03,+13.72110533E+00,+35.97236192E+00
-31.35000E-03,+13.72110533E+00,+37.17839208E+00
-31.30000E-03,+13.72110533E+00,+37.58040214E+00
-31.25000E-03,+13.72110533E+00,+38.08291470E+00
-31.20000E-03,+13.72110533E+00,+38.78643230E+00
-31.15000E-03,+13.72110533E+00,+39.28894486E+00
-31.10000E-03,+13.72110533E+00,+40.39447251E+00
-31.05000E-03,+13.72110533E+00,+40.89698508E+00
-31.00000E-03,+13.72110533E+00,+42.00251272E+00
-30.95000E-03,+13.72110533E+00,+42.50502529E+00
-30.90000E-03,+13.72110533E+00,+43.61055294E+00
-30.85000E-03,+13.72110533E+00,+44.21356802E+00
-30.80000E-03,+13.72110533E+00,+44.81658310E+00
-30.75000E-03,+13.72110533E+00,+45.11809064E+00
-30.70000E-03,+13.72110533E+00,+45.41959818E+00
-30.65000E-03,+13.72110533E+00,+46.02261326E+00
-30.60000E-03,+13.72110533E+00,+46.02261326E+00
-30.55000E-03,+13.72110533E+00,+46.42462331E+00
-30.50000E-03,+13.72110533E+00,+46.82663336E+00
-30.45000E-03,+13.72110533E+00,+46.82663336E+00
-30.40000E-03,+13.72110533E+00,+47.22864342E+00
-30.35000E-03,+13.72110533E+00,+47.63065347E+00
-30.30000E-03,+13.72110533E+00,+47.63065347E+00
-30.25000E-03,+13.72110533E+00,+48.13316604E+00
-30.20000E-03,+13.72110533E+00,+48.83668363E+00
-30.15000E-03,+13.72110533E+00,+48.93718614E+00
-30.10000E-03,+13.72110533E+00,+49.23869368E+00
-30.05000E-03,+13.72110533E+00,+49.23869368E+00
-30.00000E-03,+13.72110533E+00,+49.23869368E+00
-29.95000E-03,+13.72110533E+00,+49.64070374E+00
-29.90000E-03,+13.72110533E+00,+50.04271379E+00
-29.85000E-03,+13.72110533E+00,+50.14321630E+00
-29.80000E-03,+13.72110533E+00,+49.64070374E+00
-29.75000E-03,+13.72110533E+00,+50.44472384E+00
-29.70000E-03,+13.72110533E+00,+50.44472384E+00
-29.65000E-03,+13.72110533E+00,+51.14824144E+00
-29.60000E-03,+13.72110533E+00,+50.84673390E+00
-29.55000E-03,+13.72110533E+00,+51.24874395E+00
-29.50000E-03,+13.72110533E+00,+51.04773892E+00
-29.45000E-03,+13.72110533E+00,+51.65075400E+00
-29.40000E-03,+13.72110533E+00,+51.24874395E+00
-29.35000E-03,+13.72110533E+00,+51.65075400E+00
-29.30000E-03,+13.72110533E+00,+51.85175903E+00
-29.25000E-03,+13.72110533E+00,+51.95226154E+00
-29.20000E-03,+13.72110533E+00,+52.05276406E+00
-29.15000E-03,+13.72110533E+00,+51.95226154E+00
-29.10000E-03,+13.72110533E+00,+5.41959786E+00
-29.05000E-03,+13.72110533E+00,-21.61557823E+00
-29.00000E-03,+13.72110533E+00,-29.55527678E+00
-28.95000E-03,+13.72110533E+00,-29.55527678E+00
-28.90000E-03,+13.72110533E+00,-29.55527678E+00
-28.85000E-03,+13.72110533E+00,-29.55527678E+00
-28.80000E-03,+13.72110533E+00,-29.55527678E+00
-28.75000E-03,+13.72110533E+00,-29.55527678E+00
-28.70000E-03,+13.72110533E+00,-29.55527678E+00
-28.65000E-03,+13.72110533E+00,-29.55527678E+00
-28.60000E-03,+13.72110533E+00,-29.15326673E+00
-28.55000E-03,+13.72110533E+00,-25.93718630E+00
-28.50000E-03,+13.72110533E+00,-23.12311593E+00
-28.45000E-03,+13.72110533E+00,-20.61055309E+00
-28.40000E-03,+13.72110533E+00,-17.89698523E+00
-28.35000E-03,+13.72110533E+00,-15.88693497E+00
-28.30000E-03,+13.72110533E+00,-13.87688470E+00
-28.25000E-03,+13.72110533E+00,-12.26884449E+00
-28.20000E-03,+13.72110533E+00,-11.06281433E+00
-28.15000E-03,+13.72110533E+00,-9.85678416E+00
-28.10000E-03,+13.72110533E+00,-8.65075400E+00
-28.05000E-03,+13.72110533E+00,-7.44472384E+00
-28.00000E-03,+13.72110533E+00,-7.04271379E+00
-27.95000E-03,+13.72110533E+00,-6.13819117E+00
-27.90000E-03,+13.72110533E+00,-5.43467358E+00
-27.85000E-03,+13.72110533E+00,-4.63065347E+00
-27.80000E-03,+13.72110533E+00,-4.22864342E+00
-27.75000E-03,+13.72110533E+00,-3.82663336E+00
-27.70000E-03,+13.72110533E+00,-3.42462331E+00
-27.65000E-03,+13.72110533E+00,-3.02261326E+00
-27.60000E-03,+13.72110533E+00,-3.02261326E+00
-27.55000E-03,+13.72110533E+00,-2.52010069E+00
-27.50000E-03,+13.72110533E+00,-2.41959818E+00
-27.45000E-03,+13.72110533E+00,-2.62060320E+00
-27.40000E-03,+13.72110533E+00,-2.21859315E+00
-27.35000E-03,+13.72110533E+00,-2.11809064E+00
-27.30000E-03,+13.72110533E+00,-1.81658310E+00
-27.25000E-03,+13.72110533E+00,-1.81658310E+00
-27.20000E-03,+13.72110533E+00,-1.81658310E+00
-27.15000E-03,+13.72110533E+00,-1.81658310E+00
-27.10000E-03,+13.72110533E+00,-1.81658310E+00
-27.05000E-03,+13.72110533E+00,-1.71608058E+00
-27.00000E-03,+13.72110533E+00,-1.41457304E+00
-26.95000E-03,+13.72110533E+00,-1.11306550E+00
-26.90000E-03,+13.72110533E+00,-1.21356802E+00
-26.85000E-03,+13.72110533E+00,-1.71608058E+00
-26.80000E-03,+13.72110533E+00,-1.41457304E+00
-26.75000E-03,+13.72110533E+00,-1.51507556E+00
-26.70000E-03,+13.72110533E+00,-1.21356802E+00
-26.65000E-03,+13.71507518E+00,-1.31407053E+00
-26.60000E-03,+13.27889428E+00,-1.41457304E+00
-26.55000E-03,+12.59346715E+00,-1.01256299E+00
-26.50000E-03,+11.67889429E+00,-1.01256299E+00
-26.45000E-03,+11.67889429E+00,-1.01256299E+00
-26.40000E-03,+11.67889429E+00,-1.01256299E+00
-26.35000E-03,+11.67889429E+00,-1.11306550E+00
-26.30000E-03,+11.67889429E+00,-1.01256299E+00
-26.25000E-03,+11.67889429E+00,-1.01256299E+00
-26.20000E-03,+11.67889429E+00,-1.01256299E+00
-26.15000E-03,+11.67889429E+00,-711.05545E-03
-26.10000E-03,+11.67889429E+00,-1.01256299E+00
-26.05000E-03,+11.67889429E+00,-1.01256299E+00
-26.00000E-03,+11.67889429E+00,-1.01256299E+00
-25.95000E-03,+11.67889429E+00,-1.01256299E+00
-25.90000E-03,+11.67889429E+00,-1.01256299E+00
-25.85000E-03,+11.67889429E+00,-1.01256299E+00
