second,Volt1,Volt2
-25.85000E-03,+88.77889475E+00,-33.62934738E+00
-25.80000E-03,+88.37688470E+00,-29.60924685E+00
-25.75000E-03,+88.67839224E+00,-25.58914632E+00
-25.70000E-03,+88.17587967E+00,-22.77507594E+00
-25.65000E-03,+87.97487465E+00,-19.15698546E+00
-25.60000E-03,+88.37688470E+00,-16.74492514E+00
-25.55000E-03,+87.57286459E+00,-14.53386985E+00
-25.50000E-03,+87.37185957E+00,-12.72482461E+00
-25.45000E-03,+87.17085454E+00,-11.92080450E+00
-25.40000E-03,+86.76884449E+00,-10.31276429E+00
-25.35000E-03,+87.07035203E+00,-8.70472407E+00
-25.30000E-03,+86.16582941E+00,-8.30271402E+00
-25.25000E-03,+85.66331684E+00,-6.89567883E+00
-25.20000E-03,+81.94472384E+00,-6.29266375E+00
-25.15000E-03,+76.31658310E+00,-5.68964867E+00
-25.10000E-03,+71.29145743E+00,-5.48864365E+00
-25.05000E-03,+67.17085438E+00,-4.68462354E+00
-25.00000E-03,+65.06030160E+00,-4.68462354E+00
-24.95000E-03,+63.85427144E+00,-3.27758835E+00
-24.90000E-03,+62.64824128E+00,-3.47859338E+00
-24.85000E-03,+60.83919604E+00,-2.47356825E+00
-24.80000E-03,+59.03015080E+00,-2.27256322E+00
-24.75000E-03,+56.21608043E+00,-2.27256322E+00
-24.70000E-03,+53.00000000E+00,-2.67457327E+00
-24.65000E-03,+49.88442209E+00,-2.87557830E+00
-24.60000E-03,+48.17587936E+00,-1.46854311E+00
-24.55000E-03,+46.46733663E+00,-2.07155819E+00
-24.50000E-03,+45.36180899E+00,-2.67457327E+00
-24.45000E-03,+43.85427129E+00,-2.87557830E+00
-24.40000E-03,+42.94974866E+00,-1.46854311E+00
-24.35000E-03,+41.34170845E+00,-2.27256322E+00
-24.30000E-03,+39.93467326E+00,-2.27256322E+00
-24.25000E-03,+38.52763808E+00,-1.26753809E+00
-24.20000E-03,+37.32160792E+00,-2.27256322E+00
-24.15000E-03,+36.11557776E+00,-1.46854311E+00
-24.10000E-03,+34.90954760E+00,-1.46854311E+00
-24.05000E-03,+33.60301492E+00,-1.46854311E+00
-24.00000E-03,+31.69346717E+00,-2.27256322E+00
-23.95000E-03,+29.98492444E+00,-865.52803E-03
-23.90000E-03,+28.47738674E+00,-1.87055317E+00
-23.85000E-03,+26.56783899E+00,-1.26753809E+00
-23.80000E-03,+24.85929626E+00,-664.52301E-03
-23.75000E-03,+22.84924600E+00,-1.66954814E+00
-23.70000E-03,+21.04020075E+00,-1.46854311E+00
-23.65000E-03,+19.53266305E+00,-1.46854311E+00
-23.60000E-03,+17.62311530E+00,-1.46854311E+00
-23.55000E-03,+15.61306503E+00,-1.46854311E+00
-23.50000E-03,+13.80401979E+00,-1.06653306E+00
-23.45000E-03,+11.59296450E+00,-865.52803E-03
-23.40000E-03,+10.38693434E+00,-664.52301E-03
-23.35000E-03,+8.37688407E+00,-1.46854311E+00
-23.30000E-03,+6.36683381E+00,-1.87055317E+00
-23.25000E-03,+4.85929611E+00,-1.46854311E+00
-23.20000E-03,+3.55276343E+00,-1.46854311E+00
-23.15000E-03,+1.94472322E+00,-1.46854311E+00
-23.10000E-03,+1.94472322E+00,-1.06653306E+00
-23.05000E-03,+1.94472322E+00,-1.46854311E+00
-23.00000E-03,+1.94472322E+00,-2.27256322E+00
-22.95000E-03,+1.94472322E+00,-1.26753809E+00
-22.90000E-03,+1.94472322E+00,-1.46854311E+00
-22.85000E-03,+1.94472322E+00,-1.66954814E+00
-22.80000E-03,+1.94472322E+00,-1.46854311E+00
-22.75000E-03,+1.94472322E+00,-1.46854311E+00
-22.70000E-03,+1.94472322E+00,-1.06653306E+00
-22.65000E-03,+1.94472322E+00,-865.52803E-03
-22.60000E-03,+1.94472322E+00,-664.52301E-03
-22.55000E-03,+1.94472322E+00,-865.52803E-03
-22.50000E-03,+1.94472322E+00,-664.52301E-03
-22.45000E-03,+1.94472322E+00,-1.46854311E+00
-22.40000E-03,+1.94472322E+00,-664.52301E-03
-22.35000E-03,+1.94472322E+00,-1.26753809E+00
-22.30000E-03,+1.94472322E+00,-1.06653306E+00
-22.25000E-03,+1.94472322E+00,-865.52803E-03
-22.20000E-03,+1.94472322E+00,-1.46854311E+00
-22.15000E-03,+1.94472322E+00,-1.46854311E+00
-22.10000E-03,+1.94472322E+00,-262.51295E-03
-22.05000E-03,+1.94472322E+00,-664.52301E-03
-22.00000E-03,+1.94472322E+00,-664.52301E-03
-21.95000E-03,+1.94472322E+00,-61.50793E-03
-21.90000E-03,+1.94472322E+00,-1.06653306E+00
-21.85000E-03,+1.94472322E+00,-1.26753809E+00
-21.80000E-03,+1.94472322E+00,-1.46854311E+00
-21.75000E-03,+1.94472322E+00,-664.52301E-03
-21.70000E-03,+1.94472322E+00,-1.46854311E+00
-21.65000E-03,+1.94472322E+00,-664.52301E-03
-21.60000E-03,+1.94472322E+00,-1.46854311E+00
-21.55000E-03,+1.94472322E+00,-1.26753809E+00
-21.50000E-03,+1.94472322E+00,-1.06653306E+00
-21.45000E-03,+1.94472322E+00,-865.52803E-03
-21.40000E-03,+1.94472322E+00,-1.46854311E+00
-21.35000E-03,+1.94472322E+00,-2.07155819E+00
-21.30000E-03,+1.94472322E+00,-1.06653306E+00
-21.25000E-03,+1.94472322E+00,-1.46854311E+00
-21.20000E-03,+1.94472322E+00,-664.52301E-03
-21.15000E-03,+1.94472322E+00,-1.46854311E+00
-21.10000E-03,+1.94472322E+00,-664.52301E-03
-21.05000E-03,+1.94472322E+00,-1.26753809E+00
-21.00000E-03,+1.94472322E+00,-664.52301E-03
-20.95000E-03,+1.94472322E+00,-1.26753809E+00
-20.90000E-03,+1.94472322E+00,-1.06653306E+00
-20.85000E-03,+1.94472322E+00,-1.26753809E+00
-20.80000E-03,+1.94472322E+00,-664.52301E-03
-20.75000E-03,+1.94472322E+00,-865.52803E-03
-20.70000E-03,+1.94472322E+00,-262.51295E-03
-20.65000E-03,+1.94472322E+00,-1.46854311E+00
-20.60000E-03,+1.94472322E+00,-1.46854311E+00
-20.55000E-03,+1.94472322E+00,-1.26753809E+00
-20.50000E-03,+1.94472322E+00,-1.46854311E+00
-20.45000E-03,+1.94472322E+00,-1.26753809E+00
-20.40000E-03,+1.94472322E+00,-1.46854311E+00
-20.35000E-03,+1.94472322E+00,-1.46854311E+00
-20.30000E-03,+1.94472322E+00,-1.46854311E+00
-20.25000E-03,+1.94472322E+00,-1.26753809E+00
-20.20000E-03,+1.94472322E+00,-1.46854311E+00
-20.15000E-03,+1.94472322E+00,-1.46854311E+00
-20.10000E-03,+1.94472322E+00,-1.06653306E+00
-20.05000E-03,+1.94472322E+00,-1.46854311E+00
-20.00000E-03,+1.94472322E+00,-2.27256322E+00
-19.95000E-03,+1.94472322E+00,-1.46854311E+00
-19.90000E-03,+1.94472322E+00,-1.46854311E+00
-19.85000E-03,+1.94472322E+00,-1.26753809E+00
-19.80000E-03,+1.94472322E+00,-2.27256322E+00
-19.75000E-03,+1.94472322E+00,-664.52301E-03
-19.70000E-03,+1.94472322E+00,-1.46854311E+00
-19.65000E-03,+1.94472322E+00,-865.52803E-03
-19.60000E-03,+1.94472322E+00,-1.46854311E+00
-19.55000E-03,+1.94472322E+00,-664.52301E-03
-19.50000E-03,+1.94472322E+00,-1.46854311E+00
-19.45000E-03,+1.94472322E+00,-1.46854311E+00
-19.40000E-03,+1.94472322E+00,-1.46854311E+00
-19.35000E-03,+1.94472322E+00,-1.46854311E+00
-19.30000E-03,+1.94472322E+00,-1.87055317E+00
-19.25000E-03,+1.94472322E+00,-1.26753809E+00
-19.20000E-03,+1.94472322E+00,-1.46854311E+00
-19.15000E-03,+1.94472322E+00,-1.46854311E+00
-19.10000E-03,+1.94472322E+00,-1.87055317E+00
-19.05000E-03,+1.94472322E+00,-865.52803E-03
-19.00000E-03,+1.94472322E+00,-2.27256322E+00
-18.95000E-03,+1.94472322E+00,-664.52301E-03
-18.90000E-03,+1.94472322E+00,-1.87055317E+00
-18.85000E-03,+1.94472322E+00,-1.46854311E+00
-18.80000E-03,+1.94472322E+00,-664.52301E-03
-18.75000E-03,+1.94472322E+00,-1.26753809E+00
-18.70000E-03,+1.94472322E+00,-1.06653306E+00
-18.65000E-03,+1.94472322E+00,-2.27256322E+00
-18.60000E-03,+1.94472322E+00,-1.46854311E+00
-18.55000E-03,+1.94472322E+00,-865.52803E-03
-18.50000E-03,+1.94472322E+00,-1.46854311E+00
-18.45000E-03,+1.94472322E+00,-664.52301E-03
-18.40000E-03,+1.94472322E+00,-1.46854311E+00
-18.35000E-03,+1.94472322E+00,-1.46854311E+00
-18.30000E-03,+1.94472322E+00,-1.06653306E+00
-18.25000E-03,+1.94472322E+00,-1.06653306E+00
-18.20000E-03,+1.94472322E+00,-664.52301E-03
-18.15000E-03,+1.94472322E+00,-1.06653306E+00
-18.10000E-03,+1.94472322E+00,-1.46854311E+00
-18.05000E-03,+1.94472322E+00,-664.52301E-03
-18.00000E-03,+1.94472322E+00,-664.52301E-03
-17.95000E-03,+1.94472322E+00,-1.46854311E+00
-17.90000E-03,+1.94472322E+00,-1.06653306E+00
-17.85000E-03,+1.94472322E+00,-865.52803E-03
-17.80000E-03,+1.94472322E+00,-664.52301E-03
-17.75000E-03,+1.94472322E+00,-865.52803E-03
-17.70000E-03,+1.94472322E+00,-1.06653306E+00
-17.65000E-03,+1.94472322E+00,-1.46854311E+00
-17.60000E-03,+1.94472322E+00,-1.46854311E+00
-17.55000E-03,+1.94472322E+00,-865.52803E-03
-17.50000E-03,+1.94472322E+00,-1.46854311E+00
-17.45000E-03,+1.94472322E+00,-1.26753809E+00
-17.40000E-03,+1.94472322E+00,-1.46854311E+00
-17.35000E-03,+1.94472322E+00,-1.46854311E+00
-17.30000E-03,+1.94472322E+00,-1.06653306E+00
-17.25000E-03,+1.94472322E+00,-1.66954814E+00
-17.20000E-03,+1.94472322E+00,-1.46854311E+00
-17.15000E-03,+1.94472322E+00,-1.46854311E+00
-17.10000E-03,+1.94472322E+00,-1.06653306E+00
-17.05000E-03,+1.94472322E+00,-865.52803E-03
-17.00000E-03,+1.94472322E+00,-2.27256322E+00
-16.95000E-03,+1.94472322E+00,-2.07155819E+00
-16.90000E-03,+1.94472322E+00,-1.46854311E+00
-16.85000E-03,+1.94472322E+00,-1.46854311E+00
-16.80000E-03,+1.94472322E+00,-1.46854311E+00
-16.75000E-03,+1.94472322E+00,-1.46854311E+00
-16.70000E-03,+1.94472322E+00,-1.46854311E+00
-16.65000E-03,+1.94472322E+00,-1.26753809E+00
-16.60000E-03,+1.94472322E+00,-1.46854311E+00
-16.55000E-03,+1.94472322E+00,-865.52803E-03
-16.50000E-03,+1.94472322E+00,-664.52301E-03
-16.45000E-03,+1.94472322E+00,-2.07155819E+00
-16.40000E-03,+1.94472322E+00,-664.52301E-03
-16.35000E-03,+1.94472322E+00,-1.46854311E+00
-16.30000E-03,+1.94472322E+00,-664.52301E-03
-16.25000E-03,+1.94472322E+00,-1.46854311E+00
-16.20000E-03,+1.94472322E+00,-2.27256322E+00
-16.15000E-03,+1.94472322E+00,-664.52301E-03
-16.10000E-03,+1.94472322E+00,-664.52301E-03
-16.05000E-03,+1.94472322E+00,-1.26753809E+00
-16.00000E-03,+1.94472322E+00,-2.27256322E+00
-15.95000E-03,+1.94472322E+00,-262.51295E-03
-15.90000E-03,+1.94472322E+00,-1.46854311E+00
-15.85000E-03,+1.94472322E+00,-865.52803E-03
-15.80000E-03,+1.94472322E+00,-1.46854311E+00
-15.75000E-03,+1.94472322E+00,-1.46854311E+00
-15.70000E-03,+1.94472322E+00,-664.52301E-03
-15.65000E-03,+1.94472322E+00,-1.66954814E+00
-15.60000E-03,+1.94472322E+00,-1.46854311E+00
-15.55000E-03,+1.94472322E+00,-1.26753809E+00
-15.50000E-03,+1.94472322E+00,-1.06653306E+00
-15.45000E-03,+1.94472322E+00,-865.52803E-03
-15.40000E-03,+1.94472322E+00,-664.52301E-03
-15.35000E-03,+1.94472322E+00,-1.06653306E+00
-15.30000E-03,+1.94472322E+00,-1.06653306E+00
-15.25000E-03,+1.94472322E+00,-1.46854311E+00
-15.20000E-03,+1.94472322E+00,-664.52301E-03
-15.15000E-03,+1.94472322E+00,-865.52803E-03
-15.10000E-03,+1.94472322E+00,-1.46854311E+00
-15.05000E-03,+1.94472322E+00,-1.26753809E+00
-15.00000E-03,+1.94472322E+00,-664.52301E-03
-14.95000E-03,+1.94472322E+00,-1.46854311E+00
-14.90000E-03,+1.94472322E+00,-1.06653306E+00
-14.85000E-03,+1.94472322E+00,-1.46854311E+00
-14.80000E-03,+1.94472322E+00,-1.46854311E+00
-14.75000E-03,+1.94472322E+00,-1.46854311E+00
-14.70000E-03,+1.94472322E+00,+139.49710E-03
-14.65000E-03,+2.34673327E+00,+340.50213E-03
-14.60000E-03,+3.95477349E+00,+139.49710E-03
-14.55000E-03,+5.06030113E+00,+1.14452224E+00
-14.50000E-03,+4.95979862E+00,+943.51721E-03
-14.45000E-03,+4.35678354E+00,-3.07658333E+00
-14.40000E-03,+4.35678354E+00,-2.27256322E+00
-14.35000E-03,+4.55778857E+00,-2.07155819E+00
-14.30000E-03,+4.95979862E+00,+541.50715E-03
-14.25000E-03,+5.66331621E+00,+1.74753731E+00
-14.20000E-03,+7.17085391E+00,+1.74753731E+00
-14.15000E-03,+10.78894439E+00,+3.35557753E+00
-14.10000E-03,+15.41206001E+00,+6.97366801E+00
-14.05000E-03,+20.33668316E+00,+11.99879368E+00
-14.00000E-03,+24.85929626E+00,+16.21989924E+00
-13.95000E-03,+26.66834150E+00,+16.42090426E+00
-13.90000E-03,+28.07537669E+00,+15.81788918E+00
-13.85000E-03,+28.77889428E+00,+14.81286405E+00
-13.80000E-03,+29.28140685E+00,+14.61185902E+00
-13.75000E-03,+31.69346717E+00,+14.61185902E+00
-13.70000E-03,+34.10552749E+00,+17.42592940E+00
-13.65000E-03,+37.32160792E+00,+20.03899474E+00
-13.60000E-03,+40.53768834E+00,+25.06412041E+00
-13.55000E-03,+43.35175872E+00,+26.27015057E+00
-13.50000E-03,+44.95979893E+00,+25.46613046E+00
-13.45000E-03,+47.17085423E+00,+22.04904501E+00
-13.40000E-03,+48.17587936E+00,+21.04401988E+00
-13.35000E-03,+49.28140701E+00,+20.23999977E+00
-13.30000E-03,+50.38693465E+00,+21.04401988E+00
-13.25000E-03,+51.79396984E+00,+21.64703496E+00
-13.20000E-03,+53.00000000E+00,+22.65206009E+00
-13.15000E-03,+54.20603016E+00,+25.26512544E+00
-13.10000E-03,+55.81407037E+00,+28.68221089E+00
-13.05000E-03,+57.62311561E+00,+31.29527624E+00
-13.00000E-03,+58.22613069E+00,+33.90834159E+00
-12.95000E-03,+59.43216085E+00,+33.90834159E+00
-12.90000E-03,+60.23618096E+00,+34.31035164E+00
-12.85000E-03,+62.14572872E+00,+33.90834159E+00
-12.80000E-03,+63.45226139E+00,+33.10432148E+00
-12.75000E-03,+65.16080412E+00,+32.90331645E+00
-12.70000E-03,+67.27135690E+00,+31.49628127E+00
-12.65000E-03,+69.08040214E+00,+29.88824105E+00
-12.60000E-03,+70.68844235E+00,+30.69226116E+00
-12.55000E-03,+72.29648256E+00,+30.69226116E+00
-12.50000E-03,+73.90452278E+00,+32.70231143E+00
-12.45000E-03,+75.81407053E+00,+34.91336672E+00
-12.40000E-03,+76.71859315E+00,+36.32040191E+00
-12.35000E-03,+79.13065347E+00,+39.53648233E+00
-12.30000E-03,+80.53768866E+00,+41.54653260E+00
-12.25000E-03,+82.34673390E+00,+42.95356779E+00
-12.20000E-03,+83.15075400E+00,+43.55658287E+00
-12.15000E-03,+84.05527663E+00,+43.55658287E+00
-12.10000E-03,+84.55778919E+00,+43.95859292E+00
-12.05000E-03,+85.66331684E+00,+42.95356779E+00
-12.00000E-03,+85.56281433E+00,+42.75256276E+00
-11.95000E-03,+86.36683443E+00,+43.35557784E+00
-11.90000E-03,+87.37185957E+00,+43.55658287E+00
-11.85000E-03,+87.67336711E+00,+44.56160800E+00
-11.80000E-03,+88.37688470E+00,+44.36060297E+00
-11.75000E-03,+88.77889475E+00,+45.16462308E+00
-11.70000E-03,+88.97989978E+00,+44.36060297E+00
-11.65000E-03,+89.18090481E+00,+44.56160800E+00
-11.60000E-03,+89.18090481E+00,+45.16462308E+00
-11.55000E-03,+89.28140732E+00,+45.16462308E+00
-11.50000E-03,+88.97989978E+00,+45.16462308E+00
-11.45000E-03,+89.18090481E+00,+45.36562811E+00
-11.40000E-03,+89.58291486E+00,+45.16462308E+00
-11.35000E-03,+89.58291486E+00,+45.76763816E+00
-11.30000E-03,+89.58291486E+00,+46.37065324E+00
-11.25000E-03,+89.88442240E+00,+47.17467335E+00
-11.20000E-03,+89.98492491E+00,+46.77266329E+00
-11.15000E-03,+90.08542743E+00,+47.57668340E+00
-11.10000E-03,+90.18592994E+00,+47.57668340E+00
-11.05000E-03,+89.98492491E+00,+48.17969848E+00
-11.00000E-03,+89.98492491E+00,+49.18472362E+00
-10.95000E-03,+90.38693497E+00,+48.58170854E+00
-10.90000E-03,+90.38693497E+00,+49.18472362E+00
-10.85000E-03,+90.68844251E+00,+48.78271356E+00
-10.80000E-03,+90.78894502E+00,+49.98874372E+00
-10.75000E-03,+90.78894502E+00,+49.38572864E+00
-10.70000E-03,+90.58793999E+00,+49.58673367E+00
-10.65000E-03,+90.78894502E+00,+49.78773870E+00
-10.60000E-03,+90.78894502E+00,+50.79276383E+00
-10.55000E-03,+91.19095507E+00,+50.39075378E+00
-10.50000E-03,+91.19095507E+00,+49.98874372E+00
-10.45000E-03,+91.49246261E+00,+50.79276383E+00
-10.40000E-03,+91.19095507E+00,+50.79276383E+00
-10.35000E-03,+91.19095507E+00,+50.79276383E+00
-10.30000E-03,+91.19095507E+00,+50.79276383E+00
-10.25000E-03,+90.88944753E+00,+50.79276383E+00
-10.20000E-03,+91.19095507E+00,+51.59678394E+00
-10.15000E-03,+91.29145759E+00,+51.39577891E+00
-10.10000E-03,+91.19095507E+00,+52.40080404E+00
-10.05000E-03,+91.19095507E+00,+51.59678394E+00
-10.00000E-03,+91.19095507E+00,+51.59678394E+00
-9.95000E-03,+90.38693497E+00,-42.67457359E+00
-9.90000E-03,+89.98492491E+00,-81.87055379E+00
-9.85000E-03,+89.98492491E+00,-81.87055379E+00
-9.80000E-03,+89.98492491E+00,-81.87055379E+00
-9.75000E-03,+89.98492491E+00,-81.87055379E+00
-9.70000E-03,+89.98492491E+00,-81.87055379E+00
-9.65000E-03,+89.98492491E+00,-81.87055379E+00
-9.60000E-03,+89.98492491E+00,-81.87055379E+00
-9.55000E-03,+89.98492491E+00,-79.25748844E+00
-9.50000E-03,+89.78391989E+00,-71.01628235E+00
-9.45000E-03,+89.58291486E+00,-63.37809134E+00
-9.40000E-03,+89.98492491E+00,-56.14191037E+00
-9.35000E-03,+89.58291486E+00,-49.70974952E+00
-9.30000E-03,+89.58291486E+00,-43.67959872E+00
-9.25000E-03,+89.58291486E+00,-38.25246300E+00
-9.20000E-03,+89.58291486E+00,-33.62934738E+00
-9.15000E-03,+88.77889475E+00,-28.80522674E+00
-9.10000E-03,+88.37688470E+00,-25.99115637E+00
-9.05000E-03,+88.67839224E+00,-21.97105583E+00
-9.00000E-03,+88.37688470E+00,-19.96100557E+00
-8.95000E-03,+87.97487465E+00,-16.94593017E+00
-8.90000E-03,+87.57286459E+00,-15.13688493E+00
-8.85000E-03,+87.17085454E+00,-13.32783969E+00
-8.80000E-03,+87.17085454E+00,-11.11678439E+00
-8.75000E-03,+87.07035203E+00,-10.51376931E+00
-8.70000E-03,+86.96984951E+00,-9.10673413E+00
-8.65000E-03,+86.36683443E+00,-7.90070397E+00
-8.60000E-03,+85.56281433E+00,-7.09668386E+00
-8.55000E-03,+82.34673390E+00,-6.29266375E+00
-8.50000E-03,+76.51758812E+00,-6.29266375E+00
-8.45000E-03,+71.39195994E+00,-5.48864365E+00
-8.40000E-03,+67.47236192E+00,-5.48864365E+00
-8.35000E-03,+65.36180914E+00,-3.47859338E+00
-8.30000E-03,+64.25628150E+00,-3.88060343E+00
-8.25000E-03,+63.35175888E+00,-2.47356825E+00
-8.20000E-03,+61.84422117E+00,-3.07658333E+00
-8.15000E-03,+59.33165834E+00,-2.27256322E+00
-8.10000E-03,+56.41708545E+00,-2.27256322E+00
-8.05000E-03,+53.40201005E+00,-2.87557830E+00
-8.00000E-03,+50.18592963E+00,-2.27256322E+00
-7.95000E-03,+48.07537685E+00,-1.66954814E+00
-7.90000E-03,+46.76884417E+00,-2.67457327E+00
-7.85000E-03,+45.36180899E+00,-1.66954814E+00
-7.80000E-03,+44.15577883E+00,-2.27256322E+00
-7.75000E-03,+42.84924615E+00,-1.46854311E+00
-7.70000E-03,+41.54271348E+00,-2.27256322E+00
-7.65000E-03,+40.13567829E+00,-1.46854311E+00
-7.60000E-03,+38.52763808E+00,-1.46854311E+00
-7.55000E-03,+37.62311546E+00,-2.07155819E+00
-7.50000E-03,+36.11557776E+00,-1.87055317E+00
-7.45000E-03,+34.80904508E+00,-1.46854311E+00
-7.40000E-03,+33.70351744E+00,-1.46854311E+00
-7.35000E-03,+32.09547722E+00,-865.52803E-03
-7.30000E-03,+30.48743701E+00,-1.87055317E+00
-7.25000E-03,+28.77889428E+00,-2.27256322E+00
-7.20000E-03,+26.86934653E+00,-1.46854311E+00
-7.15000E-03,+24.85929626E+00,-1.46854311E+00
-7.10000E-03,+23.45226108E+00,-1.46854311E+00
-7.05000E-03,+21.64321584E+00,-865.52803E-03
-7.00000E-03,+20.03517562E+00,-1.46854311E+00
-6.95000E-03,+18.32663289E+00,-1.26753809E+00
-6.90000E-03,+16.01507509E+00,-1.87055317E+00
-6.85000E-03,+14.40703487E+00,-1.06653306E+00
-6.80000E-03,+11.99497455E+00,-1.46854311E+00
-6.75000E-03,+10.38693434E+00,-1.66954814E+00
-6.70000E-03,+8.37688407E+00,-664.52301E-03
-6.65000E-03,+7.07035140E+00,-1.46854311E+00
-6.60000E-03,+5.56281370E+00,-1.46854311E+00
-6.55000E-03,+3.65326595E+00,-1.26753809E+00
-6.50000E-03,+2.14572825E+00,-1.06653306E+00
-6.45000E-03,+1.94472322E+00,-2.07155819E+00
-6.40000E-03,+1.94472322E+00,-664.52301E-03
-6.35000E-03,+1.94472322E+00,-1.66954814E+00
-6.30000E-03,+1.94472322E+00,-1.06653306E+00
-6.25000E-03,+1.94472322E+00,-1.26753809E+00
-6.20000E-03,+1.94472322E+00,-664.52301E-03
-6.15000E-03,+1.94472322E+00,-1.87055316E+00
-6.10000E-03,+1.94472322E+00,-1.87055317E+00
-6.05000E-03,+1.94472322E+00,-865.52803E-03
-6.00000E-03,+1.94472322E+00,-1.46854311E+00
-5.95000E-03,+1.94472322E+00,-1.26753809E+00
-5.90000E-03,+1.94472322E+00,-664.52301E-03
-5.85000E-03,+1.94472322E+00,-1.26753809E+00
-5.80000E-03,+1.94472322E+00,+139.49710E-03
-5.75000E-03,+1.94472322E+00,-463.51798E-03
-5.70000E-03,+1.94472322E+00,-1.06653306E+00
-5.65000E-03,+1.94472322E+00,-664.52301E-03
-5.60000E-03,+1.94472322E+00,-1.46854311E+00
-5.55000E-03,+1.94472322E+00,-1.06653306E+00
-5.50000E-03,+1.94472322E+00,-664.52301E-03
-5.45000E-03,+1.94472322E+00,-1.46854311E+00
-5.40000E-03,+1.94472322E+00,-664.52301E-03
-5.35000E-03,+1.94472322E+00,-664.52301E-03
-5.30000E-03,+1.94472322E+00,-1.06653306E+00
-5.25000E-03,+1.94472322E+00,-1.26753809E+00
-5.20000E-03,+1.94472322E+00,-1.46854311E+00
-5.15000E-03,+1.94472322E+00,-1.46854311E+00
-5.10000E-03,+1.94472322E+00,-1.06653306E+00
-5.05000E-03,+1.94472322E+00,-1.46854311E+00
-5.00000E-03,+1.94472322E+00,-664.52301E-03
-4.95000E-03,+1.94472322E+00,-1.26753809E+00
-4.90000E-03,+1.94472322E+00,-664.52301E-03
-4.85000E-03,+1.94472322E+00,-1.26753809E+00
-4.80000E-03,+1.94472322E+00,-1.46854311E+00
-4.75000E-03,+1.94472322E+00,-1.46854311E+00
-4.70000E-03,+1.94472322E+00,-1.46854311E+00
-4.65000E-03,+1.94472322E+00,-664.52301E-03
-4.60000E-03,+1.94472322E+00,-664.52301E-03
-4.55000E-03,+1.94472322E+00,-2.07155819E+00
-4.50000E-03,+1.94472322E+00,-1.46854311E+00
-4.45000E-03,+1.94472322E+00,-865.52803E-03
-4.40000E-03,+1.94472322E+00,-664.52301E-03
-4.35000E-03,+1.94472322E+00,-865.52803E-03
-4.30000E-03,+1.94472322E+00,-1.46854311E+00
-4.25000E-03,+1.94472322E+00,-865.52803E-03
-4.20000E-03,+1.94472322E+00,-2.27256322E+00
-4.15000E-03,+1.94472322E+00,-664.52301E-03
-4.10000E-03,+1.94472322E+00,-1.06653306E+00
-4.05000E-03,+1.94472322E+00,-865.52803E-03
-4.00000E-03,+1.94472322E+00,-664.52301E-03
-3.95000E-03,+1.94472322E+00,-1.46854311E+00
-3.90000E-03,+1.94472322E+00,-1.06653306E+00
-3.85000E-03,+1.94472322E+00,-1.46854311E+00
-3.80000E-03,+1.94472322E+00,-1.46854311E+00
-3.75000E-03,+1.94472322E+00,-1.66954814E+00
-3.70000E-03,+1.94472322E+00,-1.06653306E+00
-3.65000E-03,+1.94472322E+00,-1.46854311E+00
-3.60000E-03,+1.94472322E+00,-1.46854311E+00
-3.55000E-03,+1.94472322E+00,-1.46854311E+00
-3.50000E-03,+1.94472322E+00,-1.46854311E+00
-3.45000E-03,+1.94472322E+00,-1.26753809E+00
-3.40000E-03,+1.94472322E+00,-664.52301E-03
-3.35000E-03,+1.94472322E+00,-1.26753809E+00
-3.30000E-03,+1.94472322E+00,-1.06653306E+00
-3.25000E-03,+1.94472322E+00,-1.66954814E+00
-3.20000E-03,+1.94472322E+00,-1.46854311E+00
-3.15000E-03,+1.94472322E+00,-2.07155819E+00
-3.10000E-03,+1.94472322E+00,-1.46854311E+00
-3.05000E-03,+1.94472322E+00,-1.46854311E+00
-3.00000E-03,+1.94472322E+00,-1.46854311E+00
-2.95000E-03,+1.94472322E+00,-1.66954814E+00
-2.90000E-03,+1.94472322E+00,-1.46854311E+00
-2.85000E-03,+1.94472322E+00,-1.46854311E+00
-2.80000E-03,+1.94472322E+00,-1.46854311E+00
-2.75000E-03,+1.94472322E+00,-2.07155819E+00
-2.70000E-03,+1.94472322E+00,-1.46854311E+00
-2.65000E-03,+1.94472322E+00,-1.46854311E+00
-2.60000E-03,+1.94472322E+00,-664.52301E-03
-2.55000E-03,+1.94472322E+00,-1.66954814E+00
-2.50000E-03,+1.94472322E+00,-1.46854311E+00
-2.45000E-03,+1.94472322E+00,-1.26753809E+00
-2.40000E-03,+1.94472322E+00,-664.52301E-03
-2.35000E-03,+1.94472322E+00,-1.26753809E+00
-2.30000E-03,+1.94472322E+00,-1.87055317E+00
-2.25000E-03,+1.94472322E+00,-1.06653306E+00
-2.20000E-03,+1.94472322E+00,-2.27256322E+00
-2.15000E-03,+1.94472322E+00,-865.52803E-03
-2.10000E-03,+1.94472322E+00,-1.06653306E+00
-2.05000E-03,+1.94472322E+00,-1.66954814E+00
-2.00000E-03,+1.94472322E+00,-664.52301E-03
-1.95000E-03,+1.94472322E+00,-1.66954814E+00
-1.90000E-03,+1.94472322E+00,-1.46854311E+00
-1.85000E-03,+1.94472322E+00,-1.46854311E+00
-1.80000E-03,+1.94472322E+00,-664.52301E-03
-1.75000E-03,+1.94472322E+00,-865.52803E-03
-1.70000E-03,+1.94472322E+00,-1.46854311E+00
-1.65000E-03,+1.94472322E+00,-1.46854311E+00
